"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
152;-5.76285275907161;-6.19700958081242;-5.35754982105233;-6.15393414075048;-6.17230542634664;-6.10490713293756;-5.68608515801077;-6.48237633175611;-5.75104091970673;-4.78981019736776;-5.52699494020243;-6.09651922134506;-7.27088770715352;-6.91471105778383;-7.21404566293785;-6.83992038985374;-5.73860890983486;-6.35181159195328
153;-5.439549464522;-6.25923213464805;-5.66659444518927;-6.41495225947253;-6.60469457341178;-7.18638791921532;-6.29935807125166;-7.01566726547016;-6.40574646496556;-6.7480109839759;-6.10337510111203;-5.58986376985572;-6.0898933406188;-5.66781742370512;-7.12316614056186;-6.06359132463113;-4.95401821771079;-4.37076697942747
154;-5.55375446760336;-5.62755158441795;-5.66735143503921;-6.43426531272931;-6.34978576968044;-6.35186792398694;-5.92337631106334;-6.65127385477943;-6.13636650793456;-7.00374868585706;-5.91304200286964;-5.15518902902171;-5.75833608924488;-6.65733478575014;-7.59980014048888;-5.89960352114722;-6.12965334032391;-4.97781060033892
155;-6.06346924972518;-6.49758393209013;-6.31585903928382;-6.22784289158383;-7.12415194786688;-6.28724762840148;-6.14919479757591;-6.31070907356979;-5.99617737470863;-7.06188292647647;-6.21971132326144;-6.66304327903955;-6.36325015698893;-6.11287212128841;-6.8545686470101;-5.42557263350658;-5.76291007722341;-5.28466558625186
156;-5.80538294015855;-6.26007624487461;-5.9312143514596;-5.81240685351333;-5.8227021912353;-6.88036860558943;-5.78540330506667;-6.28093161262669;-5.55178999378288;-5.14730817321637;-6.5189801263501;-5.17966960834749;-6.53612578351264;-5.4039905981559;-6.71414004716965;-5.29772074535183;-5.44613522364519;-6.19350425677637
157;-6.09003043344797;-6.28834244067313;-6.03985795144155;-5.79083613879172;-6.11846029445837;-6.10949473676523;-5.53765815898023;-6.04026239759918;-5.38711918061748;-5.54707135687594;-6.92389209007382;-5.49455115552721;-5.55749776298843;-6.50594866646883;-4.64157602254215;-5.37363402216092;-5.14668229317931;-7.00253056106491
158;-5.46875971551149;-5.99123163625803;-5.81309779457809;-5.49128226733761;-5.43805961303931;-5.72391326487164;-5.05229707274756;-5.92609539201512;-5.21371077634044;-6.14726976111767;-4.86917097960616;-5.41137781706784;-5.605776466008;-6.58837376441155;-4.59065222810134;-4.45012772177325;-5.80333611370414;-4.80768842603623
159;-5.28706434988533;-5.83672837546739;-5.72183936770643;-5.21434700333984;-5.558068959672;-5.4856885815971;-5.04054858300029;-5.56639303289296;-5.24877741708505;-5.46282117445018;-5.35610812297879;-5.55403170406084;-5.0829187656122;-4.27585281542996;-5.1708667035551;-4.81614786692442;-5.77302866214859;-5.79052643630211
160;-5.59958427687103;-5.8163918897888;-5.81912427600293;-5.82420836886095;-5.90390857299488;-5.72327171203311;-5.50832005230061;-5.98943503931792;-5.70946263121106;-5.32555115939622;-5.47193574436669;-5.33628145142241;-6.725026299508;-4.92423728605485;-6.77519278821623;-4.58275873624269;-5.20779397092086;-4.67743563920795
161;-6.15761580103735;-6.40441241240665;-6.24872453965042;-5.48016898247997;-5.58119657810371;-5.49580440738578;-4.98882571852094;-5.55669462989829;-5.36015189087165;-6.15498604817971;-6.86331665138313;-5.89783958110352;-5.01092005162;-4.88493762595275;-6.1591670891929;-4.79090423961734;-6.34584954610706;-6.70895827169659
162;-5.71771786600576;-6.54313946145817;-5.88221023065767;-5.3904748935853;-5.70930183009019;-5.66391055402122;-5.37826073122107;-5.60710768258739;-5.38181140548985;-6.4191106564589;-6.65446895538522;-5.43707814423498;-5.57327942687527;-6.78256171000229;-4.66575047218249;-4.67809056156877;-5.86283748740376;-5.33859295011168
163;-5.88829101609588;-5.82929737228581;-6.06006263556476;-6.08029997083075;-6.36775304462327;-5.91298251535511;-5.8982616980754;-6.25480037914607;-5.79399811084182;-5.08479496059122;-5.8190570877859;-5.02150746817808;-5.80382808300246;-6.86573028477815;-5.62667114215851;-4.52213931671269;-4.74549458517908;-5.78039624043068
164;-5.99332676248317;-6.12457592008279;-5.90511546495948;-6.26432061149304;-6.45904676961321;-5.93195068933333;-5.47984275228874;-5.9905852823396;-5.49842010431783;-6.60535703312342;-5.75948791101066;-5.39022384806191;-5.55508374813047;-6.25163786955098;-6.1216608207077;-5.14381577053105;-5.09487651259569;-6.90491816725003
165;-5.93172685517077;-6.02511701759326;-6.10436859365981;-6.05743054399638;-5.62030287096506;-5.77818758713458;-5.65297379680815;-6.03044772720148;-5.61637452529396;-6.68796980520563;-6.40416524500959;-5.22481961221064;-5.68239704969974;-5.24412330236625;-5.17281195129327;-5.93102096598031;-5.65700768413114;-5.02202013667877
166;-5.61580212935097;-5.85522400875525;-5.655561569869;-5.84453327411337;-5.6841834986689;-5.70843837691924;-5.42568047312171;-5.54879233266847;-5.59911726950509;-5.10920695879272;-5.4571950336736;-5.53302068179727;-5.6923200644474;-5.17244305503817;-5.31811801162901;-6.5382566944258;-5.25722932779545;-4.21697428522732
167;-5.65516168635099;-5.68978637571831;-5.72918463735521;-5.78530616492028;-6.06085909790208;-6.37146335912143;-5.58135788571275;-5.82309741914352;-5.25732308125011;-4.91760425596551;-4.95054599897462;-5.94111232759872;-4.82303462600372;-6.50680792229376;-6.82982116662302;-4.82091313191618;-6.02835938749705;-4.43550216002548
168;-5.5609836946797;-5.66367355296573;-5.47293431661886;-5.69911888348362;-5.85997336936804;-5.80962509255989;-5.25846355606658;-5.77125274155118;-5.34836800882623;-4.31112184031242;-4.40248726754907;-5.61256090026218;-5.36705503174058;-6.46127468626396;-4.99977901118511;-5.65176221040776;-4.87717899366674;-4.09728072235723
169;-5.6035033053018;-5.85323860058795;-5.65539648612198;-6.37962699245954;-6.68212189812635;-6.50647223319832;-6.0189034580169;-6.17691232270666;-6.15351226621123;-5.25898146380417;-6.26344468719528;-5.7845364194272;-5.64614686246334;-6.82298063107991;-6.78800101921245;-6.37553947718829;-5.15169933572261;-6.27073086784324
170;-5.36396885508108;-5.4011940218615;-5.45952656875622;-6.23296060238609;-6.30566678918904;-6.19620556195368;-5.46502647117706;-5.8660883139088;-5.70747537311475;-4.61356196749619;-5.31369618543629;-4.61371154292598;-6.40879418413271;-7.58253331673046;-5.70419174867468;-5.00702643748034;-5.65948109440165;-5.1496755463735
171;-6.30400068722626;-6.47085355066402;-5.92910588247568;-7.77716894000436;-7.2307993617332;-6.98626255675797;-6.62516156641044;-6.85812071721981;-6.889052060657;-5.94156693021012;-6.94956731218146;-6.6041722697569;-7.54308454040035;-7.14885274413431;-10.4764299207118;-6.7459027061538;-8.18358986220929;-7.87231584263199
172;-6.23828024688564;-6.11281951639494;-6.44215742585632;-6.95895128514549;-6.91331528305798;-7.34682512021009;-6.51344247334186;-6.52510902194249;-6.45748879520362;-5.64713004513412;-8.24151333164864;-6.9681303337797;-6.37675449476383;-6.38979071883384;-6.00634254939129;-6.25643799513993;-8.21572956019494;-6.33317097030654
173;-6.88668934100085;-7.32410138339574;-6.73114260496865;-8.85818190817167;-8.17361706065275;-11.1424536608933;-8.13654888428589;-9.03166816495112;-8.16404294460248;-5.83032216001077;-8.79306978329573;-6.04242445828021;-7.72265704867601;-6.7808826224685;-7.65486855683018;-8.09189580557655;-7.37907543550325;-7.09297776383947
174;-6.59015714809688;-6.78914698863229;-6.69480213395995;-8.84042782727943;-8.11125625069532;-8.28837117063716;-7.52728685442555;-7.9015573361421;-7.77273145476469;-7.54248992662141;-6.11191607294552;-7.85836862630646;-7.04788326576088;-8.06754925981786;-7.0183530379213;-8.60123741136335;-6.48173519924694;-6.85870816673875
175;-6.69144446081012;-6.76171166770362;-6.58267525000465;-7.91224008071412;-8.23676593778782;-8.60697877051929;-7.67003461370171;-8.14798625254766;-8.30774701469712;-6.06872093732441;-6.60382476187529;-6.22787423329413;-8.72700372752608;-6.79298048037703;-10.4289093374863;-6.44627246719794;-7.40129281861423;-7.08739392426337
176;-6.67189796255587;-6.85447335259611;-6.76639381779531;-7.47052818619016;-8.25528379779751;-7.93688675412702;-7.43993238397696;-7.76080916046258;-6.81481877444321;-6.64281059904293;-5.84509617348671;-6.36357111042102;-7.54858995683357;-8.70770965053061;-8.43298717624195;-7.18949449574981;-6.71634133406631;-7.94188599944188
177;-6.53639265276064;-6.71764812567415;-6.36294428200958;-7.33664036714802;-7.81057756079605;-7.6328815195474;-7.12115552383342;-7.54590624289187;-7.65306488384987;-6.14896523556436;-6.06026355026642;-7.53583652047825;-7.19014091018154;-8.20919565493237;-8.84737854416231;-7.68622372831004;-7.25216384229499;-7.23849699222251
178;-6.23464808509366;-6.43997253944033;-6.13635197721983;-7.37504288409568;-7.29296134477302;-7.24637307087934;-6.6972191612243;-7.03038010076892;-7.08235692313287;-6.52891007456037;-6.64200224722991;-4.86551044434086;-7.12247809348362;-6.09115288245376;-7.07058117861391;-6.18070213426197;-5.7497487706539;-6.64799283235978
179;-6.3799113341346;-6.52266819650833;-7.01211331692289;-6.6329649600201;-7.25232044884965;-6.93084208306057;-6.3604215239953;-6.85777861473043;-6.6369113911634;-7.47743741734463;-7.95016899281116;-5.1280718994199;-6.07148546587174;-6.50359992892586;-7.26994025346986;-7.91696704100261;-6.54051686858088;-5.33277473731261
180;-6.0643081740673;-6.5347445048563;-6.3187363938517;-6.45822954328375;-6.98878786904778;-6.42964547676771;-6.57013738172173;-6.49177648860431;-6.54057150212476;-6.86425726240894;-6.47217116723381;-5.15151891207019;-6.52664182804072;-6.23677971051522;-5.30517268524894;-5.1848668832338;-7.16029789817617;-5.82906735078578
181;-5.81110673078833;-6.6305821239853;-6.12418990126389;-6.45758319741857;-6.24796763327618;-6.19099116145449;-5.82013222794816;-6.39285070006088;-6.05927569341367;-5.00165920444839;-4.51254547464931;-6.07933255104346;-5.64426808246161;-6.85326695940699;-5.93946031409905;-5.90753549728353;-5.44256101527341;-5.84547875997665
182;-5.90676108046681;-6.18477234420931;-5.98637153256237;-5.87389937654761;-6.27745200656341;-6.24335042324489;-6.01047494197647;-6.06555075206507;-5.80642365216095;-5.48294484294497;-6.21724945942384;-6.09312127251275;-5.34327358325548;-6.56863566160893;-5.74958079345596;-6.96247451925298;-6.30556816866133;-5.38983746403826
183;-5.88714140178357;-6.18022763072643;-5.85554665488957;-5.59354359602801;-5.86197693529016;-5.87565332956328;-5.90434872724484;-6.07013227106652;-5.77160885837209;-4.73176122919179;-4.52612466233046;-5.23920699717064;-5.31622683156186;-5.32202983431518;-5.2055852452103;-5.33389300880492;-5.09954361884023;-5.76042047139961
184;-5.71165733464695;-5.71417517022795;-5.66243611695079;-5.57006060577266;-5.55644200077132;-8.0428416208806;-5.47898171107502;-5.7452557699909;-5.7673548108085;-5.09301126952961;-5.62100285791786;-5.99294861590527;-5.06808673203011;-4.53613956111506;-6.03148574569175;-4.99616316436217;-4.20340634741626;-5.37232483562964
185;-5.68403642359837;-6.13141165955776;-5.84205977806098;-5.14712922345803;-5.58407387347612;-5.35070295844046;-5.57462316364787;-5.59042693280766;-5.5776733745486;-5.04835604002669;-5.31574360528237;-4.83195355544648;-5.23621768160107;-5.09094201628392;-5.01913239601258;-4.36874265390128;-6.96394660927458;-4.45791239411828
186;-5.52729497950572;-5.49576873439116;-5.70620918603844;-5.2257536945124;-5.24568885306961;-5.74540289381774;-5.32304758884478;-5.30205518885557;-5.39788158944457;-4.92612225684166;-6.43349155809465;-5.30335424166964;-5.21237769127452;-4.76789698319333;-3.58854277565466;-4.51054081366682;-4.74829855803321;-4.65528282759439
187;-5.72300921974964;-6.00939766606626;-5.56773070753894;-5.80205230838564;-6.44399961039879;-6.02872939429852;-5.58670008088254;-5.9052859567351;-5.81418726219747;-5.21877123273461;-4.50421374584942;-6.16797748854528;-5.25610487153706;-5.77741598330005;-5.81008870621347;-5.28663958780251;-5.16992685696167;-5.9357917770887
188;-5.43338902652086;-5.5336138163668;-5.36507176175668;-5.87617743568133;-5.62717266874288;-6.26374430913506;-5.48069764572778;-5.60203612260668;-5.84240555304607;-4.23383712687066;-6.10380450322853;-3.6653898853571;-5.60875656840656;-6.18759260478518;-6.52392202895491;-5.40581364639547;-4.83281253268944;-5.4682581036732
189;-6.02652829104801;-6.08128862841777;-5.83318241657418;-5.48703205084969;-5.77561877911476;-5.42688398366635;-5.5917579564075;-5.77219596303464;-5.59686268210849;-5.95824251199802;-5.77101292632611;-5.30483464404469;-5.91758250910546;-6.19686073979595;-5.68728479598442;-4.77996291464126;-5.85746627466225;-6.16260051180476
190;-5.7391033258041;-6.05615526703647;-5.81999350818742;-5.71754154310653;-5.74973104748845;-5.76661564904443;-5.28395463667884;-5.41199925154483;-5.37167321574118;-5.25790790944361;-4.69462161958703;-6.45943099604392;-4.16668063152431;-5.72138756444165;-4.56664408169343;-5.68759417476582;-5.89502754546842;-4.77621797302037
191;-5.62587166130339;-5.57382662439527;-5.87126761294415;-5.4497163870942;-5.5193781322657;-5.3892656388913;-5.31346217295763;-5.30935705672231;-5.39127560751308;-4.93336497495361;-3.90421180304814;-4.9182939652863;-5.90713803965115;-5.44324976118932;-5.65916228027363;-3.65496550599957;-4.41862077878825;-6.32617195740072
192;-6.60573873627974;-6.84198951001623;-6.70078248732394;-6.76244179450632;-7.82384066952611;-7.55950640303139;-6.8851348770924;-8.39131506194628;-7.36020695535488;-6.86224332676323;-6.95357732523117;-7.23864822403818;-8.88650792117584;-5.8057838168801;-6.97802553391911;-6.56207239669534;-7.19673963560905;-8.26416776509121
193;-6.41296287136997;-6.83513889111661;-6.73114071522548;-7.41401235343517;-6.69249399415072;-6.92898554824675;-6.90550420152205;-7.33382808565328;-7.6018280806697;-6.12332194775516;-6.40013633944398;-5.16835114214768;-9.8547785694657;-8.62150489771328;-7.00552156016468;-7.49965345069924;-7.60373206771149;-6.18645162763626
194;-6.52935542225685;-6.63422918910107;-6.26415657213757;-6.74766719985717;-7.48719735530551;-7.98638819645589;-7.03270182681949;-7.52920225467865;-6.92363178956694;-7.47374681881691;-6.062072455895;-5.50310159709435;-6.81929892803134;-6.02448319546039;-6.3208893399943;-5.78724222906178;-6.06807762599358;-6.93202656059303
195;-7.14489241469709;-6.98801427479791;-6.79170937957651;-6.61880576340027;-7.02487367695014;-6.4980053654017;-7.32095599555609;-7.15546907856517;-7.01887897414369;-7.40720212813283;-6.15038584870594;-6.87945098471395;-7.26923708335802;-6.58869160909512;-7.35075337735758;-7.25202011576589;-7.05320167792688;-6.6744722584589
196;-6.50951840462345;-7.00629273781514;-6.96858472167146;-6.40791594726385;-6.54477561049208;-6.6963919293374;-6.93443527720299;-6.5511082689629;-7.00238877516255;-6.50082783399516;-5.82630495288704;-5.5021163187601;-5.40505591918615;-6.73085123923363;-6.13936792644393;-6.21411198987731;-6.23517165772096;-5.5527156521398
197;-6.48052687398446;-6.57049330510883;-6.45816484608754;-5.6637918572317;-6.50567234559707;-6.70839288924644;-6.59818024095525;-6.68877522454987;-6.91761606545457;-4.9757225683299;-5.53168603423832;-6.11186705497536;-5.7849993308528;-7.0603456326119;-5.22878337890646;-5.46799006015206;-5.80754572461893;-8.6960917436673
198;-6.11498602554574;-6.59457091191535;-6.05778828675052;-5.65025191336245;-5.77220447416684;-7.03011969495985;-6.16335873964744;-6.16811549781264;-5.97871811627221;-5.79580093325249;-5.56029208026189;-6.0062647429432;-4.50795398927837;-6.1772549244195;-5.14504161943666;-4.96464352708332;-6.01650789208955;-6.34805129702872
199;-6.03395423760179;-5.99877311072189;-5.69977788246635;-6.13189054131406;-5.64152212262978;-6.00331063148089;-5.85312652403953;-5.87885634293814;-6.1791787726167;-5.54153644056886;-6.44912309688771;-5.78364968428649;-6.0736577598182;-6.21597509271841;-5.29340898426762;-6.4787504932228;-5.40938461196583;-4.58924638634954
200;-5.74772235149897;-5.93049959638097;-6.09526681017613;-6.32599677193281;-6.64725050208231;-6.65861470776343;-6.33301813540866;-6.57573672470715;-6.50077271819586;-5.49128970930585;-4.23089154643434;-5.69149500360027;-5.25151996299279;-6.15353798620286;-5.31514030458686;-7.20080878851107;-5.61770963344921;-5.63678632660093
201;-5.64876042738421;-6.29840795599623;-5.88649160055113;-6.54866343028042;-6.87268287338716;-6.70077806661111;-6.43922604946158;-6.39749067085038;-5.9594864435849;-5.15989272000072;-6.76428785647207;-5.78031382672622;-6.85071525392639;-6.10686341424706;-8.1913444148964;-6.59166396051794;-4.7851229892168;-5.09415006166927
202;-5.59136233740552;-5.83618708559686;-5.78611092611661;-6.41856201693228;-6.70057109832964;-6.33544280144443;-5.81438742333359;-6.53155548338;-6.13281167461061;-6.79818229791625;-5.71582058863575;-5.74937869454563;-5.72208620514933;-6.96915598529436;-5.43215335324153;-5.81048603657096;-5.68255847577839;-6.4268120003252
203;-5.21848444496099;-5.59947825117814;-5.51225508362473;-5.98102422105871;-6.26092486184069;-6.10704533413694;-5.47569171169481;-6.02477281391547;-6.0504431868425;-6.46071792325687;-5.61412383568639;-4.19956367372253;-5.27359225850475;-6.86012662470709;-5.82187159926657;-5.1216215859863;-4.31205915371725;-7.25733772833105
204;-5.54336137224929;-5.64469298170697;-5.57526194103647;-5.61626085118548;-5.92939786249966;-6.08363665443368;-6.09009794587094;-5.92479712504451;-5.45985564631318;-5.06913456653217;-5.53646830993571;-6.51409793205673;-5.44075653564043;-5.34223219089307;-6.62151243890231;-4.21380243859897;-4.66179636800823;-5.0275827741839
205;-5.42472399776931;-5.53696940269279;-5.28313524613533;-5.42609907454776;-5.6165301211898;-5.58878128242834;-5.49916849038636;-5.65844455465563;-5.48793542218655;-4.7908983783734;-4.91248407496414;-5.6257485720319;-4.95287223802158;-3.93022357262953;-4.51019544082805;-4.46672565545783;-4.55510215102551;-3.88817044506448
206;-5.01823760082116;-5.68880964241557;-5.61979606838856;-5.3711174905622;-5.36497471291857;-5.21809486132432;-5.06865224354529;-5.02982025050525;-5.46820647804682;-4.95963625508956;-4.92958142353185;-4.2863479457452;-5.85133620020056;-3.70397732345132;-4.47498216152616;-4.73166636578459;-5.04921736846051;-5.45925073308054
207;-5.6345952736982;-5.73520208108265;-5.14876873928116;-5.56336671363255;-5.7738828967902;-5.59423004101065;-5.20483698931109;-5.52619391782465;-5.17990202724373;-5.49737767716328;-4.68216251757911;-4.66946010495717;-4.68850238916498;-5.59774686581797;-5.86747487581875;-5.13143950587945;-4.46526858961833;-3.64691074311657
208;-4.90377106810969;-5.53001893941416;-5.46426506524267;-5.24112355318538;-5.48734093123668;-5.57401472970118;-5.26420473548035;-5.53882220148875;-5.28585143186673;-4.65097614227255;-6.55205716613125;-5.39178699389525;-4.30733345827656;-5.78299585705263;-4.67352325391762;-5.39170816751729;-6.43455960620991;-5.71092762821332
209;-5.65642997923759;-5.4735968740118;-5.36951767037331;-5.25077758568977;-5.38557316277496;-5.23157201927296;-5.26540505665943;-5.39495569714593;-5.19866292257378;-4.09246423257269;-5.66792603294874;-5.31752889927638;-5.28189294385069;-4.42933541496882;-6.76401818741214;-5.35003183338872;-4.7721857095384;-5.5074651791068
210;-4.89602249531871;-5.32616073549217;-5.36708209094611;-4.95538703934296;-5.1499347210165;-4.99939683444017;-4.78024876496211;-4.92981827776704;-5.00907085411421;-4.61852184170346;-6.53424177844267;-5.4714499061871;-4.57290660027643;-4.63604849556024;-3.71223425382637;-4.98761999106185;-4.76122827018772;-4.77305727076885
211;-4.94310674023841;-4.85179732094938;-5.06414464293161;-4.53251489085285;-4.92793625866365;-4.96074210560068;-4.92207963793534;-5.12242135047125;-4.46888832323266;-4.3016451523505;-5.94276789669315;-3.92706906946833;-4.1489464262781;-5.98323960070518;-4.41409627066038;-5.06523044522627;-4.53547035199494;-3.75584614420793
212;-4.90962315601257;-5.06417931922903;-5.05174934414838;-4.45874267264938;-4.65841655036331;-4.68605779419566;-4.89586818568429;-5.0293998150113;-4.63138771935365;-4.76862059226068;-3.6255445109967;-4.16055736466762;-4.76684290064146;-5.02272894786;-3.94694635372498;-4.21133414082667;-3.66105703267362;-4.56848253589772
213;-4.65436291597585;-4.56807657660294;-4.73780929564149;-4.35369084627666;-4.36956429781708;-4.51843948972255;-4.6642627247531;-4.69298073999565;-4.35094714951207;-4.41371554753051;-4.67227706706672;-5.09597757222288;-4.50677842401894;-5.66029920563403;-4.90277028056643;-4.2618826618363;-4.29265409476776;-4.11218706596355
214;-4.8653100784387;-4.99442774707493;-4.70587805721208;-4.75065650037726;-4.7949551185657;-4.53849389727083;-4.78242536613387;-5.02897948880237;-4.70680942565947;-3.99884817112024;-4.34699551232241;-5.02751218739087;-4.05205252434624;-3.86576154837021;-5.96197322656791;-4.1832020897896;-3.5793586299501;-5.0482487173905
215;-4.7267630811898;-4.9503903636815;-5.02650004163582;-4.43670681900976;-4.89144934275198;-5.87908268792203;-4.81461135990678;-5.27540499486549;-4.39435213592829;-4.25473759912875;-5.62449715703549;-4.73484479116697;-4.35270685224434;-3.88556406551174;-3.98126726652693;-4.39830020307475;-4.30657224655379;-4.70827687797777
216;-4.88862856510194;-4.56357077288278;-4.46952475526343;-4.69655960908706;-4.72572253932162;-4.5923233650771;-4.30853075389638;-4.70973534709025;-4.40331393623124;-4.87554310596631;-4.58349714399119;-3.67198807573447;-4.8547453261582;-4.42790990427647;-4.18922239230211;-4.34484991375607;-3.99296886206149;-4.6302560910454
217;-4.6149825903022;-4.48791859756392;-4.57175170105142;-4.3039311257476;-4.56027151460224;-4.14117365663197;-4.53855796544088;-4.50181934359682;-4.43747637947813;-3.93937624564026;-4.13937419085949;-4.52616803924035;-3.83647933422957;-5.14527224463873;-4.34790603987248;-4.84102392806418;-3.68362973535365;-4.05266403991093
218;-4.52195177100434;-4.49300671502982;-4.21908978245519;-4.44002155243357;-4.30142065556314;-4.30461811983943;-4.13982544351382;-4.3200315060783;-4.19568473300551;-3.84108376182306;-3.67477414716113;-4.24555604465969;-4.19634760696281;-3.27885456882015;-4.59342366765585;-4.91024097548915;-3.8166144288936;-3.87093864536029
219;-4.14815527702203;-4.09198695211014;-4.29380260425444;-3.98495694261774;-4.09780585335867;-4.39772414389495;-4.22048119634923;-4.67552919184209;-4.02441674476138;-3.63455179218871;-3.79198760127809;-4.41990915271735;-3.40318657490844;-3.98580531478354;-3.94163173545331;-3.89893077048022;-4.37308638803485;-4.39085314424941
220;-4.1031371184809;-4.21072972275578;-3.90644593691913;-4.00047390688791;-4.0079258692376;-4.17102584811585;-4.39036587862289;-4.42222162876464;-4.37856928868629;-3.93977075997844;-3.61677838344364;-3.89056537527876;-3.993109275303;-4.28679150294404;-3.90366072080245;-3.97075455282975;-3.07695754917137;-4.03235218047192
221;-4.20029159591013;-4.37332458766199;-4.19001669864478;-4.69675847970924;-4.82954550796937;-5.35892226212131;-4.74163788993969;-4.77623761293593;-4.83910704717715;-3.72981211239607;-5.32803775235952;-4.19852310780137;-4.82495865665783;-5.19798667037202;-5.40531428672438;-4.39463165891356;-3.87990837597731;-4.37059126667158
222;-4.4004077783101;-4.41846179788268;-4.04607764844051;-4.46118155125048;-4.60201713776072;-4.76877607071643;-4.77423364153873;-4.91488314582196;-4.73431281703609;-3.48885880577401;-3.33748064600004;-3.66759950137458;-3.98046509168443;-4.81014072068611;-5.88113797066204;-5.09042872862074;-4.50646910725239;-4.10337742612597
223;-4.21712185956399;-4.08380083188351;-3.94422099957554;-4.67287107188998;-4.55864995657303;-4.56029806969035;-4.83605483165902;-4.61819378615565;-4.62273834397463;-3.4268624622941;-3.97873311227729;-3.37555431050303;-3.73824331654566;-3.78278545648221;-4.34325407797368;-3.0243594435421;-4.41629001699453;-5.44688947383476
224;-4.59550509038973;-4.81428151193011;-4.67729578018714;-5.36754225872438;-5.3740111737071;-5.28938695679405;-5.04578491257868;-5.84186889902401;-5.61221861282537;-3.61207730211476;-4.43169877315251;-4.5838482971757;-4.75626433144194;-6.68432954681808;-5.02634117540987;-5.4567172049779;-4.12065134386232;-5.21106334350835
225;-4.52275036959867;-4.727648236161;-4.60663212503564;-5.0806010664288;-5.55949957447862;-5.23007419404322;-5.48658805049362;-5.27643282611429;-5.20650986566616;-4.12224502758284;-4.5638647322076;-5.95609998108813;-4.23804726321313;-4.41788701618174;-4.28758468158302;-4.44095062063588;-5.91543506423514;-4.06398397867503
226;-4.55038076044781;-4.48328367515965;-4.56837163262154;-4.72107248990705;-4.87386051793718;-5.25307019263685;-5.10534527982258;-4.9652418863723;-5.20609035959359;-4.42221311864833;-3.93796025580046;-4.32110099608433;-4.30037851315454;-5.41816841709149;-4.30432390981964;-5.42396327815083;-4.53948760497955;-5.83188269000335
227;-4.94121218671004;-5.16599580303196;-4.96488595708297;-5.87186542825512;-6.1217145642889;-7.21410576234098;-6.17828226333906;-6.37924968646985;-5.96402331472654;-3.99619413202801;-4.32181853343861;-5.02629536568964;-7.09651717335385;-6.16868224494887;-5.37216812196358;-4.8463565648103;-7.61186390994502;-4.65682595112261
228;-5.22516820103597;-5.76185851560044;-5.39855962891156;-6.43445603883329;-6.7201207851322;-6.59187233379932;-6.52830747565884;-6.84550875504629;-6.44881968235724;-6.93568596403344;-6.7985239978274;-4.64605839535606;-6.78311049950421;-6.21486968288438;-7.67749404665276;-6.77223123020395;-6.31966501314188;-5.95744865931588
229;-5.02239356367247;-5.57517463819254;-5.36596456383742;-7.21621931455759;-6.97251215946695;-9.63063545311124;-6.5908477637835;-6.81120719062466;-6.35339802625236;-4.88462019932386;-4.77673268744062;-4.44452736447635;-5.5173428247857;-6.08411403623421;-6.26364561672193;-6.06279136493795;-7.22034494231634;-5.67295506589282
230;-5.14837410071913;-5.40650660194709;-5.35114724015045;-7.90644201333649;-6.88721206916323;-9.27896470254997;-6.58174406004776;-7.16948285290572;-6.20717662017714;-5.14248914577382;-6.0078191421126;-5.61934182002486;-5.16492459171005;-5.38157875932787;-7.3951982431388;-5.91477428294998;-7.70157842752129;-6.76999940775892
231;-5.01038318676749;-4.98247936594997;-4.94306646077251;-6.58797707861192;-6.29758418796136;-6.78408341835863;-5.7851969406469;-6.22101758366075;-6.53841914345997;-6.40593187979669;-6.30718297877253;-5.30002404554431;-6.82123331389037;-5.90353317450507;-6.23008988431196;-8.8774331041557;-5.11301428403286;-4.46663961751458
232;-5.18146397503988;-5.08916326596993;-4.63382924580054;-6.5653796025415;-6.75403795787362;-6.50874180670351;-5.80237488481808;-6.22872279986934;-6.02522544804615;-3.65618740407582;-4.59404678703416;-4.6175925030983;-5.28384368751064;-6.48450807700457;-5.30576387229192;-5.85575991738042;-5.08516572356276;-4.86160165040044
233;-5.25679066173061;-5.60948263556374;-5.24504569036023;-7.03107809187377;-8.15190677141872;-7.81598754285317;-6.12398252875587;-6.63423270622261;-6.39590197638181;-5.38304838122225;-5.78066888666291;-4.98234558702069;-7.19150964750219;-9.35992935553265;-7.66514664862444;-8.18164212887392;-6.50728624467951;-5.83583724113499
234;-5.17325042400911;-5.33566364369782;-5.06517391926345;-6.15233284503187;-7.25310061244681;-6.86574400376403;-5.95685219759549;-6.33126031496726;-6.25605722521518;-4.34166957985326;-4.8102138315638;-4.9908204712357;-5.12713695552209;-6.10821433945189;-5.8546312096757;-5.70389936144633;-5.39215268843763;-7.17035381230054
