"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
161;-6.072593617491;-6.79456227691431;-7.10074811596062;-6.43381800882611;-6.36180447497712;-6.54629805073942;-6.51504956205961;-6.62885091311857;-6.69247757899892;-7.41753138064637;-6.34740742168905;-6.1223345701436;-6.22228095128361;-8.01535565068219;-5.34867159961876;-6.47004967905742;-4.62718946739199;-7.01914756108388
162;-6.32911450000031;-6.44398461831596;-6.21504520292975;-6.1724378887228;-6.28858008712027;-6.34223273276237;-6.39894500181008;-6.40842170296299;-6.6636267526432;-6.26119649371289;-6.29521367747059;-9.68724004312236;-7.07394324723813;-7.6605280998615;-8.17553949934827;-4.86654001605706;-5.32748598312748;-6.01105604015399
163;-6.07104814999815;-6.4907438781345;-6.36405438703013;-6.34695704736785;-5.92559242063375;-6.06441997487767;-5.89481931243699;-6.08302978946569;-5.99632536031611;-5.3458670978311;-5.51488491187899;-5.7810945700752;-6.96764241678376;-5.71009599999425;-7.31052102195279;-5.09408160901038;-6.72150745662972;-5.57948617260612
164;-6.15666590501732;-6.35606116070808;-6.5530733096807;-6.18591840388699;-5.72639373058202;-5.70978914713735;-6.05810869106853;-5.790357029899;-5.9751591350234;-6.94005555517844;-5.60722956804794;-6.12753583943888;-5.75119530378799;-4.68212543640809;-6.56620059267886;-6.43523651579825;-5.43317855444858;-5.410025474096
165;-5.98820983172129;-6.276355774238;-6.42866232277309;-5.61632370183624;-5.9957192749055;-5.9017790739057;-5.86850499832563;-5.51706060401623;-5.83995940146906;-6.83391295037063;-5.59629090547772;-6.11398733645466;-5.88766956062357;-5.6154019823005;-6.79309542660952;-6.16577644751484;-5.81141554458553;-7.01396658010876
166;-5.83534398206361;-5.83646236555273;-6.43589462368866;-5.54221013553532;-5.44344281868701;-5.38328305820879;-5.7287685171159;-5.55687394209963;-5.96502904953552;-6.40822943298956;-5.04448443546046;-8.67712319699101;-4.81972875463963;-5.05575483726779;-5.24553219984205;-5.67552490934373;-5.68845661237307;-4.90682778694388
167;-5.30897588046102;-5.84515624292993;-5.8719533979341;-5.3323141504899;-5.09860170921848;-5.17281694590753;-5.25627957747804;-5.75692797391004;-5.40837170332406;-5.0903769138028;-6.25002499976332;-5.15676280146667;-4.24244488771775;-4.87204360195267;-4.66433964593065;-5.08294054445098;-4.29751586153538;-6.98304469039326
168;-5.4114729167879;-5.46047316242753;-5.37891737095266;-5.10440672819377;-5.32279649317881;-5.07511841468919;-5.12008662227625;-5.091672838797;-5.39053738569672;-4.57686014129199;-6.5078515281797;-4.12002569794759;-4.93008457535268;-4.60534384311617;-4.57883683105633;-5.15647419276447;-4.39874403607507;-5.31638335095491
169;-5.62971186681184;-5.64843255855434;-6.10940982027269;-5.06352519846117;-5.00901568046586;-5.0473199545252;-5.19716240408946;-5.08391917131628;-5.53849484948605;-5.59785542419039;-6.03839540937621;-5.28725982698569;-3.98535562904799;-5.40940194138842;-4.57369895478599;-4.89296864889282;-5.42935610418505;-4.23516016022508
170;-5.62969742844064;-5.53882854076084;-5.36419034243077;-4.88015600929893;-4.48161976773678;-5.05488094249368;-4.91361723148716;-5.50312934288182;-5.02198085751109;-5.73333157355225;-6.25848487873873;-5.90977210657973;-4.42897723930602;-5.0685357403396;-4.40815501848541;-4.5965575699524;-5.12990744118399;-6.44832731438031
171;-5.30249912216568;-5.57586818729078;-5.33840900625369;-4.96205562793816;-4.71191803200082;-4.75444298534959;-4.87552340407082;-5.06975624229168;-4.95587876256201;-4.61926590877956;-5.65745618817594;-4.49882530042454;-4.17546010693325;-4.26726021437256;-4.83171993816522;-4.64328797341755;-4.02041321499883;-4.60547450027351
172;-5.17779292769298;-5.41253131807466;-5.36382023552799;-4.73414887797054;-5.24625822745536;-5.24426399495021;-5.24710492635177;-5.1748090410262;-5.32831745376305;-4.16309622808401;-5.0531371287369;-4.82941182773708;-4.87116280947979;-5.17410624678305;-4.72694600889526;-5.17294049043387;-5.03031850519863;-4.37055716819788
173;-5.39312901584859;-5.55653731516709;-5.5262926933308;-4.64894516514085;-5.13337218455638;-6.98290609323744;-5.00894688283072;-5.25877968606252;-5.46967376174469;-5.3930304705622;-5.17385595292627;-5.99751157064051;-4.16559763812991;-4.16068230446432;-4.87338030870143;-5.80469153139103;-4.96589082962197;-4.49519254499156
174;-5.10403209253653;-5.18949099509004;-5.52118813112247;-4.74760191181325;-5.16678593908734;-5.98746118718037;-4.68163669844972;-5.08818781788697;-4.80777961996793;-5.35218155061493;-4.85785336699621;-5.9128521191004;-5.06161424610927;-3.56108102896496;-4.8884391472977;-4.00970341161816;-4.45935417513869;-5.63205445506181
175;-5.19398096157314;-5.03001730548328;-5.14772497901963;-4.59562652295336;-4.76119070143828;-4.70578605019186;-4.93222921653095;-4.88464634422386;-4.76850218853397;-4.88129786785597;-4.76315257656559;-4.69342854205537;-5.02908576898715;-4.40600893206237;-4.26998602687976;-4.54178722308;-3.97901347841449;-5.00403277319921
176;-5.06328496250018;-5.06641994474629;-4.91488850916072;-4.44882932247367;-5.41277134744065;-4.57382322416769;-4.8821279618325;-5.00013921936335;-4.68511411497642;-4.79155403899525;-5.24189012965043;-4.23671917486289;-4.90134168222845;-3.89468383707894;-4.35211767186274;-4.9602928608749;-4.17817086839657;-5.51508678903116
177;-5.28329434777031;-5.34471734200146;-5.03756387618531;-5.50081943601994;-5.00439404118292;-5.2780217678231;-5.11276733447454;-5.4870214747615;-5.36267951940135;-4.71514576315263;-5.23697704971776;-5.25176427351263;-5.24718456789507;-7.09383680415088;-5.18971787028107;-3.97148164797361;-5.06697843483344;-4.40827997271345
178;-4.90857789049993;-5.21232895498732;-5.22864408841786;-4.75436501490882;-5.08375410614786;-4.85043920737702;-5.00181425612752;-5.04915383855137;-5.54389680808345;-5.42039190968801;-5.2345545906281;-4.9197132677233;-4.75785928204397;-5.15105823868539;-5.99296005130835;-3.73434896927386;-5.62067757145134;-5.60757623663072
179;-5.03447166712943;-5.15918618131805;-4.87711058197229;-5.4684501652943;-5.00745895855231;-4.58329706929862;-4.89091496538377;-4.94725537988692;-5.09201131795049;-5.52407282328666;-4.49025027928563;-4.98193492661971;-5.90648838248435;-3.65110751751855;-4.26736842421679;-5.11578261870792;-4.40262073516619;-4.21663549276204
180;-6.232956813414;-6.35862225168033;-6.15403582523015;-7.16382206312984;-6.93716924768341;-6.70813115447141;-7.14523990984044;-6.83139933442301;-7.18607210938839;-5.86652294727823;-7.40729073888936;-6.97227332296626;-7.01086755886491;-8.20438050155552;-6.71364224058917;-7.37296724495575;-9.06862009535018;-5.9534614461589
181;-5.98003472358929;-6.13240372247338;-5.89762435527379;-6.56695550989742;-6.40721492208801;-6.49632496438807;-6.85316934664771;-6.58105931303527;-7.2643189709341;-5.59852089854016;-6.34942906645145;-8.07487884638044;-6.37305984424683;-5.69054575038519;-5.84185093601812;-6.47922874732834;-6.1908320187585;-5.98719019539295
182;-5.44565264525387;-6.2213578838083;-5.52694074235737;-5.99418258149596;-6.06827688771732;-6.4861109363493;-6.66119748878774;-6.53453303756232;-6.50219607304047;-5.77988867900646;-5.76638354688395;-6.2019947649458;-6.71661101477422;-4.83285167840708;-7.15468603659608;-5.75924524869911;-7.77980322295244;-5.43476541215248
183;-5.75940509061364;-6.11446515134378;-5.80989703618118;-5.99800344257642;-6.66865010240605;-6.29730314898253;-6.75765390032101;-6.24732381978404;-6.11335142493191;-6.52708515369816;-7.41860218005601;-5.62425103821639;-5.81431689148886;-6.83614367535432;-5.18107984102845;-4.95245326161291;-7.01617871145242;-6.51728969799156
184;-5.87599014505567;-6.01582437448237;-5.73419149762371;-6.55728155228478;-6.97925747168791;-6.11175180399331;-6.43367305240891;-6.48059456043181;-6.07755072488522;-5.54592885270497;-6.34244151945837;-5.63745614565992;-6.74523716706589;-5.92693501274994;-6.62639787858349;-7.1785464345484;-6.28458439720437;-6.46049488836802
185;-6.6675862879432;-7.3392999386118;-7.15176663801518;-6.26862707591093;-7.16201376782945;-6.25110603173012;-6.35471844738383;-6.48499153092808;-6.72207626339523;-6.31275094699566;-6.80028032946399;-6.63694687219154;-6.64104430905294;-7.87240907374482;-7.91166236478801;-5.48820369856357;-5.79842669302228;-5.13596543007702
186;-6.73998812619409;-6.848460098106;-7.01828488143947;-6.65247904030344;-7.19655325010281;-6.74218555204038;-5.92977233020014;-6.78047990358234;-6.99363865186261;-7.2125732981129;-9.3380809932993;-6.86723613421413;-6.24364770565119;-7.66968231883668;-7.47516051114492;-6.33048979022628;-5.96417737953375;-4.7305078386437
187;-6.33237419875509;-6.54079622048735;-6.42833359357596;-6.60248484379171;-6.17892437208431;-6.05901306234985;-6.31886594278943;-6.58309371237436;-6.1461567747448;-6.72923360756273;-6.20357830547115;-6.12255438259683;-5.83236051833928;-5.80024228924529;-6.2837451561005;-6.69866993652418;-5.93105974970052;-7.40907395656329
188;-6.29398411471411;-6.82992232150911;-6.71109559241829;-6.77370685352182;-7.24662060260149;-6.77591378986867;-6.36596926993538;-5.91453796089895;-6.27926518933653;-5.38209969590474;-6.69569586628111;-5.96128616375727;-6.0485956608912;-7.09746507789099;-8.3265806978501;-7.57306423140165;-7.49639677287327;-6.82300881902659
189;-6.27195193989349;-6.744545142019;-6.26102518707699;-6.59473374354287;-6.57311494708266;-6.14377474255137;-5.87774327275616;-6.33058942554869;-6.34561168203925;-6.54319364046385;-5.02926935471806;-5.77341010276152;-5.28526319481008;-5.36926952711392;-4.52029091423901;-7.48408101160006;-6.0883297218326;-4.76105658304955
190;-5.84657851543093;-6.1791469571789;-6.18492985487997;-6.21312254714496;-6.24112654547791;-6.51943175111615;-5.97537173393487;-6.13668255044271;-6.04685381738232;-5.17032869584298;-5.71264372021723;-6.08628302643479;-6.56083178638859;-6.03087777589126;-6.29608951563536;-7.2587591284134;-5.52745389069029;-4.64257927602666
191;-5.57719651604064;-5.9182727841199;-5.80066282884879;-6.1861629480677;-5.85249183820464;-5.89921524116854;-5.73292381750149;-6.27570336067904;-6.00106622557026;-6.4392460066431;-4.67998377549115;-5.99749187223849;-4.7904646703217;-5.54321965482272;-5.86660289875898;-4.5617654005565;-4.70801323950581;-4.839159070289
192;-6.18481364109727;-6.42553495294871;-6.29208335622867;-7.11531306061622;-6.77527023260982;-7.26514744859418;-6.72046841635451;-6.92285156023439;-6.64777982536691;-5.32484005886367;-4.806707292347;-5.55967050504118;-6.09379485722452;-8.57692452916545;-4.99636222509181;-5.44609836882697;-5.13870384254921;-5.95912577545761
193;-6.2677720043287;-5.96881500094946;-6.37366827114099;-6.66913823360622;-6.48258693357758;-6.99859354323712;-6.43769559660776;-6.64780480935599;-6.4767606994903;-7.75259399373063;-4.47576026188856;-7.32179764773748;-8.10145863986806;-7.26789554998875;-7.20137228571136;-5.76219837174115;-6.08364084240828;-5.44005804855314
194;-5.90852779233286;-6.21018730387165;-5.91390831414246;-6.93800114395632;-6.73870986199594;-6.93481764518625;-6.21142407155587;-6.46349031604205;-6.15716960601975;-5.51627543613921;-6.6742053678292;-5.43682139935969;-7.71769998057593;-7.26086334699334;-6.89498377528363;-7.04111701786916;-5.87184281126;-6.52731787318649
195;-5.56860727249484;-6.06090970347395;-5.95659600310707;-6.15941619928283;-6.13456510136093;-6.26530203333087;-6.09240138523549;-6.22854318382013;-5.99684068047491;-5.37690731755678;-4.22646058134702;-5.29777340422502;-5.19589337955137;-6.04309636427939;-5.85527097286827;-5.69636602330632;-7.20921741417653;-5.32717578660047
196;-5.42269633278479;-5.41329533148578;-5.97231350450184;-6.061393582991;-6.02163877226728;-6.11183532470731;-5.76610241668926;-5.99099980510371;-5.89771771866939;-5.90921948570706;-4.50916572535766;-6.08825658229804;-5.94403629603493;-6.13875656305598;-6.01972621662424;-6.13731706780262;-5.54123886998882;-5.32254022043311
197;-5.29773657409512;-5.77117191264887;-5.64501360587812;-6.47133282792143;-6.17317946152333;-5.94727961898957;-5.49383045583765;-5.81664224667395;-5.68613275963437;-4.63900101007139;-6.38930088210087;-7.47734615825418;-5.29401819250692;-6.21772279043615;-5.598716702341;-5.84445923564726;-5.75551236376714;-5.00791380770934
198;-6.04372946937722;-5.48727320134488;-5.66395824636352;-6.23131717991802;-5.866587248345;-6.04408123835153;-5.52456650287273;-5.46037468582151;-5.86394961445166;-4.46938596327283;-4.70947716546417;-4.61504066218764;-6.53997284424243;-5.16633412818696;-7.27998048991077;-6.29176412591703;-5.32141505972775;-6.01445485493966
199;-5.63210052359066;-5.76831348029923;-5.6438421973141;-6.02000966226521;-6.40103747747137;-6.61743399157391;-5.34017596252292;-5.9581442978296;-6.20432496767397;-5.21392947012056;-5.36598366449021;-5.01380553680435;-6.38655767125356;-6.23841104967659;-6.50522440471682;-5.08562675580853;-4.76992555387273;-5.60180899139853
200;-5.82577347871656;-6.40155448429672;-6.35427112887997;-6.78055359412158;-7.22675231836804;-7.12592385266303;-6.24263460991244;-6.50474805700197;-6.21276089665142;-5.68113287112276;-5.91453212863831;-4.56239603321845;-5.28722198656318;-7.201944349721;-7.05569114325097;-5.03036162875659;-7.43365060527974;-6.66243672823187
201;-5.89879415115075;-5.8129846977818;-5.83554178796701;-6.46202448844604;-6.53344311794342;-6.55209509950739;-6.18089047987262;-6.19896425769216;-6.95464695539055;-4.41060212475665;-6.31282220957582;-6.47458990017377;-5.93021276234197;-6.55322115042206;-7.68018473644636;-5.10300006528749;-5.69392749028962;-7.40106553780403
202;-5.42640654617433;-5.75988951339905;-5.77599104455483;-6.45686959823156;-6.6825149044022;-6.28488896625084;-6.2855977535264;-6.54057770139629;-6.0708113995953;-5.43060978375724;-5.1397677824027;-5.61047362372792;-6.17914058688606;-5.96207221279038;-5.11473579229769;-6.07782658152114;-5.16304415016879;-7.4387718408111
203;-5.70497543159131;-5.91944397418238;-5.99496894897698;-6.18990980988426;-6.12591218859217;-6.22618940660812;-5.83466308592792;-5.75069793333742;-6.16925906382811;-5.53601313723422;-5.82797435121582;-6.65703576405476;-5.06542014738802;-7.15722181200495;-6.1788050808562;-6.4115134782544;-6.532698455032;-6.45616411565611
204;-5.67291964989476;-5.52191671384515;-5.53554978049896;-6.0480411059208;-6.21128956922818;-6.75862832159778;-5.62620045655768;-6.04742692192365;-5.87020243742718;-7.03165543862897;-6.0458375863865;-5.49659400716559;-6.97699818760836;-5.64085694799693;-5.91478994841455;-6.10540438749497;-4.84855587603263;-7.26188910878941
205;-6.00791351786905;-5.90699331133122;-5.89684869150981;-6.04535049109407;-6.13018395787008;-6.39746135962165;-5.64100167760286;-5.89607149128797;-5.93335684360271;-4.40669099714435;-6.62253683396793;-4.4893019931203;-4.95780354215177;-5.31250486406806;-7.09129117578853;-5.15365242956074;-5.92184498408358;-5.60693144007134
206;-6.41435437316508;-6.69807828359761;-6.41661652062129;-7.70864729318935;-6.71167352689508;-7.59481183564454;-6.86510174384794;-7.09013179656156;-7.17622172067084;-5.8974731302184;-6.58818696959483;-5.55472705718454;-5.88626069766214;-6.1726243809795;-7.00595617176178;-5.87420179474762;-7.17640170955342;-9.96216099450801
207;-6.74752161968736;-6.95351822561806;-6.85732609094221;-8.59496289979722;-8.81199237494996;-8.21486008087154;-7.84731616933029;-7.77736522176985;-7.75957141923094;-6.26031188839297;-7.92525894023061;-6.87709205510295;-10.4300338583593;-9.61488999153449;-6.49307276616235;-7.028189279094;-10.0684074924922;-6.95187444298519
208;-6.62946920070356;-7.09567287676846;-6.80387157074348;-7.98710623273836;-7.92388271885962;-7.54868931082504;-7.03149685047217;-7.31813112774642;-8.26131611073912;-6.34291975057227;-6.73101209707477;-7.35227237991003;-8.45634445005018;-6.19415189780644;-8.79950117397165;-7.36549298440162;-8.4271163573997;-6.86410733218789
209;-6.32176906015887;-6.33466001013338;-6.53743147585456;-6.79352917909842;-6.88228172689304;-7.44881630087632;-6.79913916527812;-7.0097684474015;-7.38992226830386;-6.88769846071379;-7.61665579225354;-4.9972768688214;-7.65451743964203;-5.53687731847381;-8.85634895564367;-6.5090342765275;-6.41176500430114;-7.4275047817933
210;-6.1091349735382;-6.56939584269339;-6.46330367217597;-7.68105871977882;-7.33147386552991;-7.76103040534258;-7.01588223060973;-7.12203067147041;-7.27737404998326;-4.64415502797455;-5.27670502147969;-6.61611652163189;-6.66872984868517;-6.65777464123262;-7.17340749454167;-6.87751019664295;-6.79798260435812;-7.11113448583426
211;-6.30625028965613;-6.91415602856224;-7.173428364254;-8.90878532371151;-9.0792792065992;-8.41363621974957;-7.75398436905566;-7.91291636038309;-8.24011816796072;-5.10030667126215;-6.19481089852697;-6.88890555660116;-7.03758884488857;-7.21880109248005;-8.67547488488903;-8.12382641079646;-6.7356842858755;-7.89668011739858
212;-6.74948535035512;-6.9944052569532;-6.70232236948358;-8.11377468605712;-8.59110436650669;-8.07744304126974;-7.84975652181408;-7.95056708423379;-8.23346580942009;-6.29810035749455;-6.6920041463995;-6.23702130328619;-8.34709759762533;-8.81580484110436;-7.1943786796305;-7.91418847828231;-5.26782268625606;-7.05247123364613
213;-5.84873243771353;-6.74820095379907;-6.1326492687701;-8.16678830000216;-7.35763082439292;-7.66136328432008;-7.45699616766053;-7.1636374490509;-6.82503837269183;-7.57001137577208;-6.24961092518331;-5.14339901398289;-8.43454698979338;-7.14662618493294;-6.26840957703737;-8.78305671924072;-6.62621216485216;-6.92771496481297
214;-6.19390053371992;-6.41268211824578;-6.06519559888914;-7.2867282032644;-7.25091225186481;-7.31592755462761;-7.08029923279909;-6.92616478258038;-7.36523892277895;-5.68794246900687;-5.35881246711998;-5.46729105757832;-6.01687504315681;-7.0862709118509;-6.82350559515277;-6.58033148703067;-7.8673018486841;-7.19298695241694
215;-5.61098176990864;-5.78697328243849;-6.02438851819729;-6.86582913546875;-6.96072381366837;-6.89806907161856;-6.87100972262871;-6.78074838212149;-7.06187517124506;-6.43870321852431;-5.38741522062829;-6.57170936721403;-5.87707845552413;-7.7721034049146;-6.35404173099959;-5.89472266954242;-7.04784195732929;-5.71433896579397
216;-5.90216882851075;-6.24125891451023;-5.97662102413246;-6.59534133488375;-6.88843890207674;-6.88602238503877;-6.06417623290545;-6.46136868675132;-6.69818887541994;-5.9273480719249;-6.18180813147261;-6.55755905991016;-6.34729633552969;-6.50136325848544;-6.79771614929575;-6.58703633676801;-6.5383961135746;-5.25606795354145
217;-5.85719873294323;-6.15892781567135;-5.74492426302706;-6.25975454915828;-6.40688781069918;-6.84611023014989;-6.3576327755041;-6.20764364278149;-6.34274250158566;-4.33515539213302;-6.3488366060787;-5.1901877496987;-6.98072505427209;-5.69992523005202;-6.54577560178003;-5.36718575392976;-5.61815893194451;-7.77712083662381
218;-5.52138166462484;-5.68402991895078;-5.68736761314205;-5.88648142164462;-6.13401221102591;-6.39478887522591;-5.85850165830194;-6.14403018753244;-6.47212086694975;-4.82379800032939;-5.92075987720363;-5.48670036926875;-6.21441554093545;-6.17222636830463;-5.95628222638366;-7.14684773820788;-6.3612991825052;-5.23163658862277
219;-5.59006280153264;-5.96903540739041;-5.84007245563345;-6.21218575628054;-6.17875667034815;-6.15201055091249;-5.87530664634237;-6.04987198760091;-5.85264972223226;-6.25996736408148;-5.55690233541137;-5.45484246906033;-5.71948440714063;-4.65621308794524;-5.29334308085935;-4.46314865323256;-5.0143342327594;-5.66764338118508
220;-5.95351962160037;-5.74049564768285;-5.65187721664854;-5.58921920751887;-6.09291762557478;-5.68675901768456;-5.48724887978757;-5.66119650698754;-5.89797256826703;-4.97468810125551;-5.75833332248803;-5.29004250365578;-4.86169312958713;-5.20693259518507;-5.54976292393617;-5.00969245694168;-5.57028930003701;-5.56058326031634
221;-5.17307268359441;-5.41920883643483;-5.75385060303544;-5.55986951785533;-5.75755841263139;-6.03491804125122;-5.41762917808838;-5.43319866087591;-5.57467660851841;-6.0426846531791;-5.1295720505789;-5.56408660179773;-4.9331759876474;-4.65782628462585;-4.73328153553693;-4.74400959878488;-6.03776250712774;-5.65265833985928
222;-5.17453916952792;-5.41890810743782;-5.36009519438722;-5.25801219805509;-5.45784441219728;-5.26238874224875;-5.31092709300463;-5.28238702416608;-5.63068612116168;-4.24890305097901;-4.60606644141021;-4.69475215433445;-4.80923594613769;-4.95174826708762;-4.90293055822196;-4.09940934519622;-5.73441388131094;-5.60794063271921
223;-5.23188517544356;-4.97713363076274;-5.03650807648674;-5.16079754190734;-5.31768702057224;-5.38799335368298;-4.9522425365815;-5.02258280610081;-5.27738939333071;-4.16074723422919;-6.79498368839095;-5.57503516704771;-4.28903772581462;-4.57670835897694;-4.11159731638012;-6.15492249223964;-4.06302994697978;-5.05194879032217
224;-5.04406570178282;-5.10318565965688;-5.00993934919863;-5.18800806425745;-5.58996933663677;-5.55971500277325;-4.9361787709288;-5.06468709610621;-5.3702482722549;-4.42404307478671;-5.43065570620206;-4.82685321213734;-3.76849314497707;-4.19017158319243;-5.2786236316568;-4.1461196784024;-5.32100701494682;-5.28445336663955
225;-4.95128430236405;-4.76679234770315;-4.98416718663722;-4.44648700212265;-4.99896935969314;-5.17169329277657;-4.66916176173956;-4.88624926699091;-5.01504939991381;-4.25390170502999;-5.2108495966339;-5.51367541013814;-4.17595093189549;-6.14222656654506;-4.49484134906581;-4.09799773408919;-4.96871553307675;-5.89308485233049
226;-4.60614637999819;-4.9089156269375;-4.72414214125894;-4.46437255437762;-4.78653339174257;-4.7768311536978;-4.74986632981092;-4.91751424960233;-4.85966796659147;-3.67782623267033;-4.67245726840546;-4.26909606734715;-4.00201172257218;-5.48721765856575;-5.66708136990481;-3.93456243440351;-5.35766144822511;-4.90139979877907
227;-4.85709362495536;-4.94546967591617;-4.677714321804;-5.2296338915484;-5.68794421853999;-5.32310450083846;-5.07407374232458;-5.66733393105382;-5.61312424970143;-4.01952280142828;-4.22529545190986;-4.79098988531308;-5.65102676232049;-6.5952062685544;-6.22819937790615;-4.82328479106874;-5.928805046203;-4.74165107383711
228;-5.12197625409915;-5.28278789313672;-5.02108399361727;-5.77841805902424;-5.93438091851109;-6.2420922729243;-5.46621819944155;-5.61610216072437;-5.59341549209263;-4.2279286376299;-6.2885733466366;-5.13680708721954;-6.87974560490993;-4.81017251690872;-6.25382405789537;-4.98615910668144;-5.96017602456428;-5.80512578139723
229;-5.45960153353843;-5.69108911054288;-5.55456406326371;-6.4710908142961;-6.51834255093096;-6.47413006231018;-6.27069635938903;-6.00704188568389;-6.03252122420995;-6.39386806426401;-5.12259267147925;-6.61578713458331;-6.25516208834278;-7.11701274764423;-8.91585913840483;-6.28236518505314;-6.98852625574661;-4.66859296656747
230;-5.43666228355725;-5.5471214267644;-5.58153334053427;-6.20732462806963;-6.27789980198634;-6.10538144840696;-5.70402027990749;-5.97289571939523;-5.87592431318911;-4.42373900257924;-5.46744589315141;-5.04070100266181;-6.46114458419712;-6.21737934686439;-6.62951998669184;-6.18591627089593;-7.01797286725386;-5.3204644943306
231;-5.80629808060719;-6.14045692433426;-5.83033633358347;-6.73457159795358;-7.47863089259491;-7.23106842666323;-6.37579370923196;-7.10413455400341;-7.04241001547236;-5.40620237256867;-5.74721366912388;-5.43149506220637;-5.98852079295603;-6.42831311692892;-8.85849406010417;-7.36848350705875;-8.07374440885767;-7.32958406063295
232;-5.74829867466535;-5.77225127581986;-5.70910518316049;-6.86427639033516;-8.13667453374002;-6.85348428412993;-6.63786166500591;-6.75742130760528;-6.31894239569683;-5.68858319144605;-5.62714331397341;-5.71900243479781;-6.72536271182922;-8.43479039634279;-7.9159275968826;-5.9552793035747;-7.08183220604514;-6.71294469239708
233;-5.52514054594984;-6.13415677383511;-5.93942255299343;-7.00950012969148;-7.63479706873955;-7.31607497366578;-6.31461038407459;-6.67898841334733;-6.74979289879933;-4.44352815683031;-6.45511887308156;-5.90258745143935;-6.29959482462378;-5.97006302967472;-7.17063669594287;-6.89920237189779;-6.55978102507539;-8.88006519354373
234;-5.50078001631182;-5.96091094662862;-5.52834067350533;-6.65181567235643;-6.59743275949267;-6.45242512484124;-6.35396449831733;-6.46812091949901;-6.36678398362029;-5.43611877575132;-7.90845276681278;-4.42496186692544;-6.13477793712525;-7.22369023435644;-5.95447756648081;-5.11317118681363;-5.04275206339343;-5.79668239249704
235;-5.44487373541746;-5.66167255814222;-5.57371703443122;-6.22643525215725;-6.65384271751743;-6.15413851112907;-6.35912702683327;-6.45991406050509;-5.68485843966739;-5.79038812673801;-6.63866855548607;-5.73439860755396;-5.31604625121156;-6.17558211749421;-4.96672877118701;-5.69163960346318;-5.31288617062969;-5.7230739516136
236;-5.06333817565117;-5.41605608776883;-5.17849177030872;-6.08515940880539;-6.09979865536675;-6.12608377763233;-5.89952374823062;-5.88666691814743;-5.99341045169409;-4.82481017554589;-5.33785852341628;-4.14242275216137;-5.81139640193685;-5.12424338447072;-6.58892264031559;-5.74579295999933;-5.46023899073845;-6.57445825987595
237;-5.13879943927971;-5.11808738378139;-5.0528426519406;-5.67631483725396;-6.09444574390155;-5.61375895778574;-5.53565127982234;-5.54120252548343;-5.81553223398906;-4.4543701291967;-5.44266785697261;-6.1244751528024;-4.79555978686926;-6.44189786773072;-5.25026699283883;-5.87813652840737;-4.78890215064293;-5.26154752064832
238;-5.14116256580338;-4.98026317510431;-5.07045940439582;-5.64041702917813;-5.6464920161305;-5.89141022156784;-5.68423629138438;-5.55689003331275;-5.73814460109617;-4.31843440878239;-4.3298788820279;-4.67898471731088;-6.64951171703823;-4.92750628614901;-7.14190416245073;-5.58900085097788;-5.23345115175746;-5.65166903084971
239;-4.51880117371554;-4.62141869963311;-4.6514984600558;-5.43703947995518;-5.85698152220714;-5.61510871852809;-5.56963822766212;-5.33056823746388;-5.68246037396587;-4.96282674090116;-4.68235597822344;-3.86239926610024;-5.15471939424103;-6.52570892248563;-5.50007258153736;-3.9840120118955;-5.27980122664694;-4.87401549043169
240;-4.45670671762397;-4.72562698961528;-4.66311543074173;-5.04255837959379;-5.44998814297323;-5.53958961973142;-5.19167160280938;-5.07464164546236;-5.46823905944617;-4.99192023155524;-4.60490996749828;-4.64989903376695;-5.37327074685707;-3.60236250101195;-5.71071486816629;-5.56287220137987;-4.5633158311497;-3.30659327286224
241;-4.73070712400331;-4.52629511236122;-4.52034843020446;-5.47523933058005;-5.59590738881447;-5.37973887691453;-5.34980858592351;-5.38551892921889;-5.0399826757947;-4.72868526110708;-3.64033055228335;-4.45106494192172;-4.64876403305618;-5.23504584188928;-5.99561365744797;-4.7623998571106;-4.11238388116514;-4.22435142517747
242;-4.48359016244532;-4.76836857555554;-4.46288885818864;-5.46591873494479;-5.47373047654691;-5.57977682489601;-5.06003021447888;-4.98530177762103;-5.28090252369521;-5.5782118267592;-5.37448484594188;-4.29429669572368;-5.16826033031631;-6.50869606711212;-5.61625362986772;-4.0413799898062;-5.15395740952192;-4.84667009518041
243;-4.64629107819071;-4.68600383136321;-4.86897775622326;-5.92592235772971;-5.77951084835421;-6.03490577175322;-5.21417864038854;-5.25024491413199;-5.23861275377512;-4.13206344615664;-4.28921624923293;-3.06892577388405;-7.01310056681975;-4.16711105472439;-6.80004686022721;-4.26095588612107;-5.18996514730653;-4.61242792755251
