"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
"125";"-3.61477323163691";"-3.7451361048311";"-3.94691730345313";"-3.4245244229337";"-3.29146717430628";"-3.47493593177339";"-3.37041690422774";"-3.38327619804167";"-3.57616805395682";"-3.67732600489499";"-3.91216408932076";"-3.89617122637014";"-3.48837825314208";"-3.32632059786138";"-3.70349330379308";"-3.20901100146049";"-3.27009224082457";"-3.56569676756857"
"126";"-3.66171142932549";"-3.76431515920016";"-3.95861365214008";"-3.38391411009311";"-3.45550775789905";"-3.50408014058371";"-3.30533352340795";"-3.40027726758986";"-3.46264472233902";"-3.67697860159732";"-3.72942741657716";"-3.97180169196722";"-3.00934886638318";"-3.42950548883568";"-3.46504986432116";"-3.43420294210172";"-3.33901304310226";"-3.52947498960334"
"127";"-3.47387133637628";"-3.597010946044";"-3.77198603712458";"-3.15747526936115";"-2.87343620342892";"-3.25605596614505";"-3.18203176917456";"-3.27488366613273";"-3.33885643302557";"-3.46644161903194";"-3.51887562710075";"-3.85412504999906";"-3.09692938705511";"-3.07647029223468";"-3.34206830494297";"-3.10582774092976";"-3.1299455901996";"-3.25472163995093"
"128";"-3.36758818163063";"-3.5958609042694";"-3.62769169805691";"-2.96507430556787";"-2.93786454002541";"-3.10046170211517";"-3.06621413383578";"-3.15703659101232";"-3.49340628532057";"-3.47443181953411";"-3.72426237159169";"-3.82525893905401";"-3.18533483355423";"-3.16857126128961";"-3.42786435889068";"-3.12397874995133";"-3.0217587684325";"-3.49897828515201"
"129";"-3.35731915033143";"-3.5148868489764";"-3.53854847211276";"-2.9115390228727";"-3.00429444576046";"-3.12971174564186";"-2.96094602195867";"-3.10521162378443";"-3.42063201667863";"-3.28016693881871";"-3.2804069111279";"-3.59813978194918";"-2.92658250689736";"-2.97757280293073";"-2.99666932308073";"-2.92615536747643";"-2.91293381836943";"-2.87976770146859"
"130";"-3.21908487222939";"-3.31164649546195";"-3.56666980341282";"-3.12448388251078";"-3.01831115610863";"-3.11709195360205";"-2.9486579902332";"-3.03036693663647";"-3.39173762757334";"-3.21858033784874";"-3.42972688910176";"-3.62181499489729";"-2.7828462756658";"-2.72739444379606";"-2.96074832821283";"-2.77106633890813";"-2.89998099917746";"-3.17062361438418"
"131";"-3.33709141620224";"-3.27342028422889";"-3.43527373175405";"-3.30969448934301";"-2.90109590874106";"-2.9166741504258";"-2.88999365776967";"-2.95950997025825";"-3.09175191828478";"-3.00354149892089";"-3.2921034306955";"-3.43138881386233";"-3.02488735585749";"-2.7885337992098";"-3.00701507815067";"-3.00612537444098";"-2.6649973705174";"-3.06935266958802"
"132";"-3.27136944752022";"-3.1758567145474";"-3.28587579777422";"-3.01505710759328";"-3.00131667247816";"-3.0366862875546";"-2.84614054134718";"-2.93337165654317";"-3.24941938195633";"-3.13422420241206";"-3.31309519823037";"-3.24409065675056";"-2.65493141305868";"-3.22225011838257";"-3.03434099953924";"-2.78822722533904";"-2.84515306915353";"-2.9871638093756"
"133";"-3.32642798151099";"-3.45374758038017";"-3.5985950841901";"-2.94024528169455";"-2.63559009255129";"-3.05631901212747";"-2.88818147385736";"-3.05259857813382";"-3.30231053926063";"-3.42159632284813";"-3.21363533691529";"-3.46733168140397";"-2.73652014738227";"-3.60091406166506";"-2.83460557768314";"-2.93770600748195";"-3.10122020445917";"-2.81130312121461"
"134";"-3.34377280256265";"-3.28308506297514";"-3.34753652182162";"-2.9002741489586";"-2.64425720303573";"-2.97114282344016";"-2.77821413504153";"-2.87336057036444";"-3.08486461389456";"-3.49025151967903";"-3.22097256598749";"-3.39887787294972";"-2.69095836822723";"-2.98879321136251";"-2.92855014178434";"-2.95579443480948";"-2.668318929029";"-2.77641830483019"
"135";"-3.24444944634028";"-3.38887967556418";"-3.43079885111637";"-2.77063515482734";"-2.68300702010582";"-3.07681262073559";"-2.87511625417066";"-2.878709858921";"-2.97306719098695";"-3.41964643330778";"-3.31086261613343";"-3.51910691621493";"-3.14311229833427";"-2.81877504542013";"-3.24169985723529";"-2.93262859502512";"-2.97269407773276";"-3.04269198155865"
"136";"-3.33754745930384";"-3.29084296115924";"-3.60828297799958";"-2.92863736632222";"-2.96897897261457";"-2.88558490336628";"-2.81711705793078";"-2.91002272759949";"-2.99402343241599";"-3.16523558492409";"-3.18181171582224";"-3.42515823127164";"-2.8734984609614";"-2.95419717443964";"-3.03739940171745";"-2.77121343215982";"-2.75660166629257";"-3.10395805556711"
"137";"-3.86441513921293";"-3.91645901946424";"-3.93615219696452";"-3.94348731710331";"-4.04519931940861";"-3.76132077913097";"-3.92256259313429";"-4.06044097903053";"-3.79483255614349";"-3.76377378657948";"-4.02572704193214";"-4.07382062008966";"-3.73521591952689";"-3.90456481476957";"-4.07689289629283";"-3.82099175655912";"-3.75155975346381";"-4.03329975908442"
"138";"-3.62559247103843";"-3.71447843944517";"-3.70844981504163";"-3.57770035661255";"-3.38419929519434";"-3.64314936121458";"-3.68393343703947";"-3.73974445533953";"-3.64528147562396";"-3.47724134467637";"-3.46072773175093";"-3.74955310282007";"-3.39521237638326";"-3.79959068849206";"-3.67611288679433";"-3.49063832211424";"-3.59243145231462";"-3.889799312003"
"139";"-3.67282297030556";"-3.79607975978796";"-3.68789404117291";"-3.91717295467012";"-3.84584636920167";"-3.85473522182385";"-3.79462953088469";"-3.9205073750351";"-3.86916586159779";"-3.78157337771511";"-3.95005744987442";"-3.8579836371409";"-3.96267932591127";"-3.87053735862538";"-4.21357248212307";"-3.60403101118976";"-3.59736140793056";"-3.99166414263434"
"140";"-3.53880984059087";"-3.56350354294304";"-3.5761116444285";"-3.36643778304472";"-3.46008093354093";"-3.6138835311969";"-3.58788537845145";"-3.72723305037807";"-3.59214519077247";"-3.55666229470055";"-3.59594581971555";"-3.58506331812188";"-3.70457301758074";"-3.76608327622508";"-3.91202887019736";"-3.37679260989278";"-3.58819443520756";"-3.65661206263938"
"141";"-3.37071937836454";"-3.34889761956808";"-3.45433810914666";"-3.4449647476555";"-3.20532645641512";"-3.42838388964319";"-3.45614893194547";"-3.53266870743131";"-3.45561156760549";"-3.42285994673071";"-3.33377103063587";"-3.45713095961273";"-3.47111946494787";"-3.50160307242137";"-3.61732545398731";"-3.37927838525767";"-3.38139304285603";"-3.66873629297438"
"142";"-3.95059787807834";"-4.07273981842247";"-3.98204523250955";"-4.16276622162872";"-3.97469561335057";"-4.44168353590457";"-4.30505491554888";"-4.44360530338802";"-4.18466970034139";"-3.87458230978009";"-3.90217628520545";"-3.99625642075536";"-4.01946609461822";"-4.6993499548786";"-4.22865300747224";"-4.30125403406082";"-4.43004065809919";"-4.56083938788612"
"143";"-3.63032993003536";"-3.76523352476422";"-3.75545242955791";"-3.80561829464727";"-3.95000291289011";"-3.904395518745";"-4.00204250249396";"-4.16504117690562";"-4.10443302144871";"-3.58504585718551";"-3.75164031508859";"-3.72791341047839";"-3.97698406596788";"-3.70305063645912";"-4.21391285252984";"-4.24210868340065";"-4.02923883535726";"-4.24615108530344"
"144";"-3.94406419915758";"-4.07125494814184";"-3.97355237528364";"-3.78566496981168";"-4.58101480032377";"-3.79100768504873";"-4.02210513224711";"-4.1526688100515";"-4.15940912823703";"-3.89262612532694";"-3.92409616378705";"-3.98581628561005";"-3.54363103803945";"-3.91056889410112";"-3.87707915269077";"-3.79207375049435";"-4.16456886238976";"-4.081682600966"
"145";"-3.68199005135797";"-3.80772642559551";"-3.76233620105191";"-3.5574390491066";"-3.36250413248074";"-3.64959394796441";"-3.74014933537558";"-3.86005610750676";"-3.66122880697267";"-3.69807074426551";"-3.71300504319233";"-3.84104703153247";"-3.5709080435751";"-3.31157876783558";"-3.73139469509509";"-3.70179601467834";"-3.89503193669509";"-3.92222958743177"
"146";"-3.60265939857555";"-3.7789807056961";"-3.71093087226816";"-3.60374725152928";"-3.5488694407136";"-3.61942728308903";"-3.75225090396151";"-3.83578182155103";"-3.73192901173496";"-3.64736920485779";"-3.54386029444254";"-3.74201433821785";"-3.41957839160717";"-3.93777528177597";"-3.32745345694506";"-3.50785039106385";"-3.76934750912291";"-3.9532009181583"
"147";"-3.69266449527736";"-3.83566463901278";"-3.78963511745601";"-3.69089563754764";"-3.30959062084722";"-3.63570996891509";"-3.61232114457912";"-3.74063819330748";"-3.67740791196526";"-3.63639499715966";"-3.71979310195767";"-3.76252894235263";"-3.42218396234862";"-3.65397589735035";"-3.67335283888216";"-3.63306334175208";"-3.61199274392493";"-3.78841829167975"
"148";"-3.49048283830485";"-3.57684327927711";"-3.69344411055441";"-3.47270666632577";"-4.36724414757816";"-3.46555051115406";"-3.44049893377601";"-3.54587949298147";"-3.515654189652";"-3.46448292795121";"-3.62068909565731";"-3.7457421762464";"-3.31050472274637";"-3.49768749100005";"-3.54135455701124";"-3.37918015127286";"-3.4865786936957";"-3.57996675971583"
"149";"-3.36389208761364";"-3.52873265956403";"-3.61455817208852";"-3.47909391809461";"-3.4257980669875";"-3.46918956690567";"-3.36547752618946";"-3.41811208876591";"-3.43027402136411";"-3.4671007744994";"-3.32392596962684";"-3.45173154772686";"-3.30574350769433";"-3.45590709431276";"-3.52891670077141";"-3.2080994218061";"-3.42151810135669";"-3.41289060086605"
"150";"-3.24532902687377";"-3.32308284688645";"-3.34985707011504";"-3.35875291360953";"-3.40627286850835";"-3.44887406820034";"-3.25535398857978";"-3.34083384159955";"-3.31301301744679";"-3.08388827333057";"-3.39022184060442";"-3.4918322047315";"-3.30821260552667";"-3.38095017295091";"-3.46917201199894";"-3.15177882776173";"-3.27987911560642";"-3.31938495514907"
"151";"-3.28721459030676";"-3.37251608504179";"-3.36499081651586";"-3.62814801056163";"-3.88856021765758";"-3.66300048829219";"-3.39133461359043";"-3.50712945381705";"-3.40782725785739";"-3.38830721607964";"-3.3473769985714";"-3.45653849101839";"-3.61376352462194";"-3.63014122658698";"-3.82529248264554";"-3.25982045007485";"-3.26623857892016";"-3.54316769172797"
"152";"-3.13568500783732";"-3.24086890293368";"-3.24574894226775";"-3.21267467623463";"-3.51587527253807";"-3.60202910561706";"-3.18556177755016";"-3.34174216102479";"-3.30466936542746";"-3.16240347777423";"-3.30947229250679";"-3.38980173207581";"-3.49882871478157";"-3.62518468784897";"-3.47018181688888";"-3.11289955696031";"-3.15450984436369";"-3.3809584261511"
"153";"-3.56777229379793";"-3.71444987172635";"-3.54659633192192";"-4.06694808875203";"-4.18086483044838";"-4.03557601496003";"-3.87912663336959";"-3.97280600056825";"-3.86890319530216";"-3.48890979140913";"-3.49855383359097";"-3.57626383571197";"-3.87859972601791";"-4.06373778566557";"-4.11290321158919";"-3.7058537122601";"-3.68969306769674";"-3.94647975308897"
"154";"-3.47546413908393";"-3.51792065619222";"-3.64414577962818";"-4.08528540628167";"-4.25208807787086";"-5.13487610284874";"-3.84203408871833";"-3.97910779368954";"-3.88107659815934";"-3.27667290713243";"-3.61302191312047";"-3.51327718382733";"-4.3182442041341";"-4.17809437244424";"-4.60838482444467";"-3.99595398161335";"-3.73608554753412";"-3.81531907077762"
"155";"-3.35305258773587";"-3.4267743314588";"-3.39559383518804";"-3.71857595458091";"-3.95060289379786";"-3.99891554101986";"-3.74582648382846";"-3.88338824006975";"-3.69413719722493";"-3.41224269425455";"-3.45388600854775";"-3.50910407128346";"-3.84331819292762";"-3.70940950589634";"-3.9458168201526";"-3.64156200084454";"-3.6044587297886";"-3.76525682996222"
"156";"-3.80075121316275";"-3.84033849297608";"-3.83319871281403";"-5.17401816189678";"-4.33296656793331";"-4.48666988325177";"-4.39749749699125";"-4.65677133027501";"-4.26720136357287";"-4.013774947388";"-3.82208820587659";"-3.82172635453352";"-4.46685178451941";"-5.10393307012722";"-4.4193805421183";"-4.46689673628026";"-4.36999936448427";"-4.6187853653051"
"157";"-3.90334672625545";"-4.08441778197682";"-3.92214300389856";"-3.99833426588768";"-4.11348523187039";"-4.35306464145773";"-4.1389507760931";"-4.27248939196606";"-4.27781425168819";"-4.00955119799077";"-3.90818065277639";"-4.09145257706368";"-4.19864636833859";"-4.4157371265512";"-4.59949422041532";"-4.0945101749351";"-4.2146067109359";"-4.23067621808399"
"158";"-3.71171442080972";"-3.87762356113417";"-3.78018876609684";"-3.99332351125423";"-4.33735635059253";"-3.9932573868702";"-3.95062769318015";"-4.03798789887791";"-4.03686786840478";"-3.61582810167567";"-3.78820603354033";"-3.85886884051297";"-4.0330233356625";"-4.23066645080051";"-4.21307563710735";"-4.12587842939755";"-4.04033870204283";"-4.03054431314704"
"159";"-3.65655306475678";"-3.8106524543725";"-3.67594790208119";"-3.61075875904247";"-3.71270838570157";"-3.88110463784614";"-3.83261233041324";"-3.95877059802118";"-3.83831890609062";"-3.59637982059733";"-3.47722614717751";"-3.71023335961107";"-3.68535821287673";"-4.00091726857273";"-4.05499679490655";"-3.69925387754538";"-3.69599124438877";"-3.89972669735463"
"160";"-3.43854333823441";"-3.56710334991921";"-3.56588433100809";"-3.65173056206657";"-3.68575375927535";"-3.74801827071786";"-3.58092856355929";"-3.69006924298847";"-3.52056631428896";"-3.54641024289263";"-3.5538173131774";"-3.52946528980762";"-3.47442695810707";"-3.32730565799781";"-3.73911464980107";"-3.48150975069385";"-3.6153985755638";"-3.77371068286017"
"161";"-3.90225672826951";"-4.06370444358434";"-3.96607739103055";"-3.37821416015254";"-3.71570494471473";"-3.69838269078046";"-3.62369619852727";"-3.75030304550215";"-3.67354693567133";"-3.85013919457272";"-3.75283491434852";"-3.9511039981072";"-3.45859691254052";"-3.77288981949743";"-3.67300523352484";"-3.65092923182602";"-3.59839408587008";"-3.64066124670992"
"162";"-3.60698445165883";"-3.68549673013024";"-3.77995235611704";"-3.45157231089736";"-3.33649472445224";"-3.55630431726424";"-3.39151737358573";"-3.48372765918392";"-3.5479215004415";"-3.53176841613262";"-3.80473749746876";"-3.7999417115812";"-3.30636952226178";"-3.47376660234274";"-3.59228417680192";"-3.28885310067775";"-3.42627794694363";"-3.61257737242684"
"163";"-3.5364129784822";"-3.5710020445295";"-3.63446903040985";"-3.4110710561301";"-3.30695540856132";"-3.41344739409867";"-3.3019068973976";"-3.31436982090713";"-3.34442061944147";"-3.5803273360344";"-3.87932670840065";"-3.78173296960187";"-3.35753745911151";"-3.52498544039036";"-3.28736313150962";"-3.3248266955019";"-3.30067804380509";"-3.45626374245805"
"164";"-3.56796768914383";"-3.68422955127957";"-3.68160186880952";"-2.96447899883086";"-3.24042564211309";"-3.10916925172998";"-3.19385344302788";"-3.24504050581181";"-3.37518660628766";"-3.46756671553727";"-3.70631289764226";"-3.7995300667968";"-3.23116290509965";"-2.75934154733847";"-3.49702129045682";"-3.31032377058221";"-3.32397494794669";"-3.42065663447328"
"165";"-3.53721229088848";"-3.63329951580785";"-3.67580705167312";"-3.23062936815184";"-3.35848806922634";"-3.25836080267075";"-3.12466536019722";"-3.15918470342146";"-3.2589880980508";"-3.53762194466439";"-3.49915193309932";"-3.75143199561851";"-3.28408561401139";"-3.78620411727068";"-3.28362229805771";"-3.02334209433088";"-3.20359181239986";"-3.26374346448136"
"166";"-3.35445187010942";"-3.49462931105648";"-3.50337358318164";"-2.96717369844481";"-3.06835263990913";"-2.8534077392246";"-2.95891704998646";"-3.08031182581984";"-3.14919869667124";"-3.46875504195005";"-3.59766805907219";"-3.6134563508069";"-2.61273549254622";"-3.07778944460879";"-3.10230952683517";"-2.93385314949384";"-3.10997266117236";"-3.17489137339751"
"167";"-3.21545627557186";"-3.27852959061033";"-3.36949155716586";"-2.91914835261564";"-2.71498663408991";"-2.8942909404576";"-2.86570405807575";"-2.99145324950571";"-3.00485215187126";"-3.26429128350465";"-3.31615385169872";"-3.37834514247171";"-2.73782906560063";"-3.03999592323355";"-2.91654959130448";"-2.88045397453443";"-3.04081113074224";"-2.83133042419414"
"168";"-3.09648529854723";"-3.20839111070823";"-3.23441678311909";"-2.63788935976372";"-2.84427063468319";"-2.81352101756039";"-2.79536921182957";"-2.87966683976062";"-2.9283653954852";"-3.06846973524204";"-3.3739813470532";"-3.26103908088989";"-2.90320609640826";"-2.77521302200095";"-2.78523074334699";"-2.84655157011826";"-3.1425017080959";"-2.91620401734371"
"169";"-3.31483812448501";"-3.44097173652405";"-3.37370633769729";"-2.98337026118365";"-2.75650219474614";"-2.76218355682004";"-2.81694832541328";"-2.91090155071677";"-2.97006115913943";"-3.3007023256274";"-3.39544196879056";"-3.48088883656745";"-2.69926815153102";"-2.95782267125189";"-2.73568183668742";"-2.88484136115935";"-2.98655535032653";"-3.0354559718475"
"170";"-3.11137976891311";"-3.23056661664354";"-3.24564430064163";"-2.60389243840644";"-2.55867588386278";"-2.63566838924181";"-2.70772389949925";"-3.02306908338589";"-2.80467819926292";"-3.06079039557795";"-3.02792049602086";"-3.32530809730827";"-2.41236204437551";"-2.60830792666364";"-2.80302487522806";"-2.59245673882865";"-2.9687178352425";"-2.94586501223548"
"171";"-3.05554782947361";"-3.0817831988563";"-3.14107567618815";"-2.57755652229992";"-2.53820654057031";"-2.58482053328693";"-2.62838322171569";"-2.72764327221935";"-2.73177999666087";"-3.04479857616366";"-3.04476523998463";"-3.2068733741475";"-2.61318178690328";"-2.62497903488379";"-2.50662071520651";"-2.47573949388409";"-2.83803499211676";"-2.89757994610314"
"172";"-2.99168688091141";"-3.14478877361607";"-3.10971148226073";"-2.74440253071949";"-3.08446377968378";"-2.7530670010938";"-2.76041567870422";"-2.89273811393167";"-2.93775983198538";"-2.96903557441908";"-2.99435547330651";"-3.11561038274951";"-3.26151399529942";"-2.58870261471143";"-2.74030469491972";"-2.73192678015471";"-2.69207910447905";"-3.00451127277606"
"173";"-3.09571090258558";"-3.17801404731499";"-3.16381725151757";"-2.68625316522161";"-2.90303866350151";"-2.94521490052737";"-2.72522464129231";"-2.82773397229592";"-2.82025588790324";"-3.04227902383083";"-3.14325422904184";"-3.21277794374225";"-2.56126532891332";"-2.78115198308438";"-2.73056338110316";"-2.8003282527571";"-2.92490747173149";"-2.86918599818089"
"174";"-2.96687374825211";"-3.0198092393654";"-3.0398741754472";"-2.47238877979938";"-2.98496859618642";"-3.26142806738316";"-2.62609523875215";"-2.73220503684081";"-2.68943904799378";"-2.92998073054694";"-2.87448132166634";"-3.11699013225242";"-2.53063650577957";"-2.49090776383164";"-2.67212200926649";"-2.59223323121675";"-2.64055923167625";"-2.69250171689961"
"175";"-2.98816653439636";"-3.01896051662392";"-3.04333934233569";"-2.38570585233975";"-2.42419582124204";"-2.53622810091868";"-2.60145529407211";"-2.69454693229161";"-2.63401389671954";"-2.94493945611787";"-3.12714945009068";"-3.04391592499668";"-2.41976430454126";"-2.42735370736433";"-2.96496163395266";"-2.5200582031408";"-2.93972950356355";"-2.78157536978161"
"176";"-2.92685820565525";"-2.92226829359879";"-2.91007201319244";"-2.33534945389828";"-3.3809692979223";"-2.51176889295363";"-2.51239666024932";"-2.59389411501832";"-2.57090058000914";"-2.97023629312898";"-2.87336951783155";"-3.04331957125344";"-2.49704505895068";"-2.41846463978941";"-2.57300553540485";"-2.49839609884975";"-2.63296990416468";"-2.67667708152916"
"177";"-2.98652623387212";"-3.05923143140503";"-2.98012096282976";"-2.77547986518332";"-2.8015159759173";"-2.80498436914942";"-2.81321541036487";"-2.99648583797769";"-2.79169954420477";"-3.04033338497487";"-3.00032695309015";"-3.10838450942534";"-2.89658632437995";"-3.16246046755931";"-2.8231851695915";"-2.90235234056819";"-3.08244079451108";"-2.99203659561892"
"178";"-2.91897676755461";"-2.96692475158751";"-2.98433413748217";"-2.64644323703879";"-2.7075108322405";"-2.69499671082924";"-2.71832411403974";"-2.77419985811831";"-2.76914866382022";"-2.82045996711773";"-2.94816698112524";"-3.15482521517758";"-2.47255644963913";"-2.71641304588245";"-2.7778253411937";"-2.83817806743869";"-2.77415437617849";"-2.69923251238805"
"179";"-2.93101182639564";"-2.89960455215941";"-2.87233785244742";"-2.82735223301605";"-2.37497793609887";"-2.5881418408852";"-2.64896870450797";"-2.75139702391565";"-2.64445570339491";"-2.86064062456276";"-3.00082996020496";"-2.9234058643243";"-2.64803712065714";"-2.38974126343889";"-2.72449700214532";"-2.66344067545171";"-2.67969835921879";"-2.73719789192054"
"180";"-3.16426289309832";"-3.81604485918565";"-3.67119879234415";"-4.02418795154901";"-3.50092900752707";"-3.83694903448122";"-4.02759463430849";"-4.18811527677075";"-3.79503471407697";"-3.4590455574449";"-3.7017119942311";"-3.70614283041074";"-3.66544637493144";"-3.66171808463552";"-3.7020531097485";"-3.69248253843565";"-4.34961763587644";"-4.04037328954797"
"181";"-3.24306578753458";"-3.45920281787079";"-3.49652071140569";"-3.5710543024682";"-3.85623122502678";"-3.63896015591499";"-3.65819943109789";"-3.7688076436305";"-3.93429685219351";"-3.30331374689863";"-3.41806709487848";"-3.59241290958667";"-3.19132330751984";"-3.55556996777854";"-3.43629332814118";"-3.55180537752739";"-3.66175374203112";"-3.64434803663763"
"182";"-3.38028200309652";"-3.58716870409766";"-3.32073820219154";"-3.27027809946511";"-3.2587865782711";"-3.43132511708617";"-3.78096074369406";"-3.90478753641706";"-3.56613061583964";"-3.36237307788473";"-3.49270991833917";"-3.37256196046379";"-3.71154049226611";"-3.50522639062205";"-3.66247315211902";"-3.42634738678692";"-3.44313542628842";"-3.72252051282718"
"183";"-3.43888377001326";"-3.57164828054328";"-3.40462061738758";"-3.29387986245444";"-3.53188050571441";"-3.34510682201034";"-3.53626060694818";"-3.6322803035647";"-3.3794258538185";"-3.26591403534218";"-3.55681584649608";"-3.65222363460297";"-3.13983897786692";"-3.41426115676";"-3.35954855877368";"-3.4728134681304";"-3.43574197436993";"-3.67272097102222"
"184";"-3.42089705198372";"-3.56344916625469";"-3.44360918530637";"-3.57453375163236";"-3.7453948699575";"-3.50330732818512";"-3.62282265276339";"-3.74258467346257";"-3.57409709043412";"-3.28174623883072";"-3.38905017952229";"-3.49142021914467";"-3.32865575319096";"-3.81010407848309";"-3.69731909956462";"-3.62482590162729";"-3.67370820043247";"-3.66707251769158"
"185";"-4.23178166183149";"-4.38593439833158";"-3.88268229517471";"-3.46558131927208";"-3.83988072479136";"-3.37296058951352";"-3.76279915962894";"-3.64691732099322";"-3.5867437974794";"-4.17608595964446";"-4.5026703955425";"-4.10504347694801";"-3.70286022400813";"-3.84862233159487";"-3.71197598230563";"-3.86094517806772";"-3.91005999033012";"-3.66192795894332"
"186";"-3.6733688745191";"-3.94607289261737";"-3.879681965261";"-3.78685854407855";"-4.09100425183966";"-3.7152665607193";"-3.46849161111773";"-3.59674935214358";"-3.51657080915303";"-3.61385929112486";"-3.97952792066728";"-3.85394087426084";"-3.56949585338601";"-3.57984762521584";"-3.80907104513145";"-3.80225097161266";"-3.94651789334129";"-3.69025206011896"
"187";"-3.97412841216216";"-4.09901776239453";"-3.85386164938063";"-3.49024191177522";"-3.41518876420975";"-3.34719609414699";"-3.60504466502431";"-3.7447848732974";"-3.40910459026252";"-4.14646541511694";"-3.93660142677705";"-4.20767443953568";"-3.36046166190248";"-3.35737760985825";"-3.35049857465521";"-3.69028921811356";"-3.43946626767649";"-3.59844028186584"
"188";"-3.82654490795833";"-3.95234794060583";"-3.84012906124642";"-3.6977989289361";"-3.77121281594784";"-3.79462503333078";"-3.60003314494194";"-3.60111137183332";"-3.65467710394899";"-3.73729201738169";"-3.89279696797397";"-3.86606454433509";"-3.41526320728306";"-3.89622625088769";"-4.17369459736236";"-3.66616737996812";"-3.65918007159167";"-3.71287535274534"
"189";"-3.62884470006253";"-3.87452930233837";"-3.69613589095246";"-3.47192902628041";"-3.55320302343916";"-3.38250255115379";"-3.48708320575187";"-3.61478670154204";"-3.49378891882152";"-3.53845212904186";"-3.80170395268854";"-3.55868297561765";"-3.49721480906048";"-3.68443205503584";"-3.56310257117681";"-3.36556144228951";"-3.46944673205991";"-3.53714347529184"
"190";"-3.45690254321739";"-3.67436805806147";"-3.55699552634011";"-3.36493345663991";"-3.39410308203913";"-3.5967858783979";"-3.36438904048887";"-3.48102033554302";"-3.35030218576296";"-3.37989221909751";"-3.46740949342748";"-3.71302139177178";"-3.46281090204254";"-3.56934843459999";"-3.48855407992031";"-3.35222480425702";"-3.29873092974268";"-3.49480272677253"
"191";"-3.27926949461706";"-3.50197449071374";"-3.39077890904059";"-3.32351635782795";"-3.17791955049472";"-3.30504401400462";"-3.18602358144958";"-3.32577271162918";"-3.21455135533205";"-3.27367880735504";"-3.39076405217478";"-3.56032463248864";"-3.24505822767569";"-3.44233523633868";"-3.38145067518512";"-3.06415415943702";"-3.08244061189697";"-3.40572543590708"
"192";"-3.68299883706967";"-3.85623828725421";"-3.7286721475554";"-3.65443761439726";"-3.70721014153742";"-3.91161243716958";"-3.91179681295294";"-4.03355768455669";"-3.79391974598185";"-3.54496186442706";"-3.71558588912622";"-3.69463073984197";"-3.83640803932706";"-4.03179605381149";"-4.1978355854673";"-3.64285753288484";"-3.96802339536728";"-4.01295048470347"
"193";"-3.38661569914892";"-3.53345076242643";"-3.50312165396701";"-3.52814916917772";"-3.68387731486188";"-3.87677088413545";"-3.56961763252594";"-3.68291982008935";"-3.670961214082";"-3.41173417128268";"-3.55915049335323";"-3.60883887375967";"-3.71869965711971";"-3.86824609656348";"-4.05644578114688";"-3.59473444879064";"-3.88879436344505";"-3.86884460938869"
"194";"-3.34509649130708";"-3.57533996422537";"-3.52036658938585";"-3.89816462810523";"-3.95833709874297";"-3.6157152085563";"-3.5995805023632";"-3.48000914971689";"-3.52421713986095";"-3.30907073941659";"-3.41297696610233";"-3.44679768331057";"-3.57877411347584";"-3.57439166430483";"-3.66732940354627";"-3.41779623892824";"-3.52687345331225";"-3.58894419113385"
"195";"-3.31781832148246";"-3.46098988727115";"-3.39925159193911";"-3.39761324110557";"-3.19259181755669";"-3.5110911662643";"-3.37613663570453";"-3.37240505408342";"-3.3488598988703";"-3.19521774998463";"-3.31373368772633";"-3.48715916102254";"-3.55049135925795";"-3.54545841325346";"-3.46292490334354";"-3.43708123438004";"-3.37708282433781";"-3.46530380338257"
"196";"-3.18052385728793";"-3.32747755358901";"-3.27552073047016";"-3.15440163960767";"-3.31034229999043";"-3.25456917795153";"-3.21918423805802";"-3.28629406883444";"-3.31481171828222";"-3.14634293121868";"-3.44635896989948";"-3.36404890243836";"-3.23564588061868";"-3.33168364944979";"-3.46033339976149";"-3.16608899878359";"-3.25564325802668";"-3.25355248944372"
"197";"-3.11779419043809";"-3.26299620106759";"-3.22990190364671";"-3.29914926520034";"-3.29525482577617";"-3.39393363688243";"-3.19054237261872";"-3.26748892742525";"-3.18591529941369";"-3.16797298198136";"-3.16144943188526";"-3.17041348307518";"-3.31743680238395";"-3.36836300548778";"-3.49128109426995";"-3.05185338520612";"-3.25386402400064";"-3.24817774447519"
"198";"-3.35398997636332";"-3.48773774137558";"-3.35565008415829";"-3.30598759776901";"-3.26224704244987";"-3.33643690562866";"-3.13479230945218";"-3.14161839869949";"-3.22737017192653";"-3.35433789657783";"-3.59856844296521";"-3.47976824479981";"-3.33931272412281";"-3.33776374825251";"-3.3942916194101";"-3.1089937698254";"-3.1417029410421";"-3.23423462785674"
