"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
161;-3.56220018505298;-3.66803659956498;-3.53731091305146;-2.94632859538682;-3.05089234395373;-2.93961992894917;-2.94867998211391;-3.13354236834906;-2.81263711909789;-3.53179032084573;-3.59076405249023;-3.68573687876531;-2.88992178393675;-3.09544410307552;-3.40590445186932;-2.90101857352935;-3.10754845170438;-3.04057647814569
162;-3.24141379549418;-3.50967681517216;-3.42056092929645;-2.94389353795622;-3.03560610252112;-3.05338034591909;-2.79899287669165;-2.94534249842662;-2.84388684851528;-3.29245969171062;-3.46633837339678;-3.545649848752;-3.06606154696941;-3.23823787443389;-3.10648364624988;-2.74187502784053;-2.90821894533503;-3.19652124842021
163;-3.48961231495028;-3.4760245383976;-3.38475344332491;-3.18392159718522;-3.52209331280162;-3.40697456335279;-3.11885648577996;-3.39407635503583;-3.06777478698299;-3.36416666955635;-3.44925275786511;-3.46282261165909;-3.15857761318305;-3.40253130563438;-3.41619680512293;-3.048628937735;-3.10615958511059;-3.20532767015279
164;-3.4744399070883;-3.60550859836351;-3.57032552833096;-3.13309925815705;-3.26023987282377;-3.15580838261481;-2.88994254072215;-3.12620281567939;-2.98883204201401;-3.42410985604681;-3.60548099663741;-3.65082606664389;-3.16494504417984;-3.4895876114565;-3.36955392153674;-2.82457091639011;-3.11997446543524;-3.26512426070294
165;-3.33024779857665;-3.5179052397257;-3.42166235938805;-3.22267986607852;-3.21264155660424;-3.16925474203625;-2.92099476998577;-3.14636939197901;-2.97836592016941;-3.2997637399733;-3.62163940771578;-3.52413442860658;-3.10102850905542;-3.40650104946953;-3.30700479496754;-2.9081119766586;-2.85465932236596;-3.26125710483545
166;-3.19409130470581;-3.45499608639155;-3.2784950935698;-2.94188858907352;-3.15402905450716;-3.13224953348313;-2.81732361080615;-3.09571170345911;-2.81076676184309;-3.1927622504168;-3.42345749976788;-3.37135309206985;-3.08595702729528;-2.98611522362919;-3.16541251803247;-2.7576340796138;-2.89608663187772;-2.9930168954217
167;-3.20097140509155;-3.33309960934367;-3.25558341238184;-3.13991269878629;-3.25689340770178;-3.36280717083905;-2.89281011453162;-3.09082250133504;-2.97323317962892;-3.14621587372235;-3.31805530285419;-3.26947478417015;-3.09344857550852;-3.3868073694768;-3.4010944356772;-2.91939833259072;-3.08122479794267;-3.07457189855989
168;-3.0911665457116;-3.15465724981221;-3.13601473831137;-3.04039231778757;-3.20817365247549;-3.18643728407251;-2.88294518966369;-3.06602266838808;-2.87593077975529;-3.03513410220289;-3.20089276977563;-3.20872027100964;-3.03003553471162;-3.29485910899872;-3.36885537790511;-2.81907230292817;-2.87733791655838;-3.07582112902543
169;-3.19648489424446;-3.32721815926448;-3.24127516037149;-3.46127649829338;-3.7013928667328;-3.71132129955539;-3.12634490810651;-3.33079020921506;-3.23450445881108;-3.13184239874746;-3.30459931304061;-3.28390782989955;-3.54260612844233;-3.60674861553433;-3.64040736042857;-3.11194598828822;-3.26081193916546;-3.31168833640949
170;-3.03268494645254;-3.13136600733708;-3.11274377700558;-3.30774942337662;-3.4802014882039;-3.39877937537221;-2.98126536442268;-3.22686450624455;-3.07520734094536;-2.98909682983801;-3.21016839302318;-3.20289372854492;-3.26157935808012;-3.38416323613778;-3.55141980254242;-2.87573634492522;-3.14508054776934;-3.10198743105127
171;-3.44924075222547;-3.54536262510478;-3.45271933296933;-3.93686243898318;-4.08503767948307;-3.99338079210334;-3.77404053144067;-3.83878651461932;-3.87825973861401;-3.33069261787253;-3.46953010161947;-3.55707671117338;-3.76609062459574;-3.85142397673106;-4.51876679168174;-3.56996284302463;-3.54680251341472;-3.8175270625002
172;-3.38529191688971;-3.58779568000125;-3.54339203381706;-3.65776049630447;-3.90626118544522;-3.84789490845622;-3.59461002396666;-3.78427433792244;-3.65474365497663;-3.41981757929377;-3.51315278849975;-3.75157835575922;-3.82165574528081;-3.93809417613686;-4.0267806610761;-3.64847704846472;-3.75357831502821;-3.73018153688996
173;-3.84474769490553;-4.1180316792774;-4.00838597097455;-4.56015855917188;-4.80652108532669;-5.68856279837629;-4.62241605158268;-4.78240791713553;-4.48674262233504;-3.96578984396441;-4.21363914226626;-4.2306443208517;-4.38602727141835;-5.3535435499597;-4.8926034266397;-4.61821084092836;-4.56697960106515;-4.81080962061036
174;-3.75616541495144;-3.92365316397899;-3.83191189269732;-4.37194458728764;-4.54019069181072;-4.5192437924134;-4.04061918973089;-4.53116398543143;-4.36229463144633;-3.82607473492965;-3.95771825007411;-3.96814475382162;-4.18916052812464;-4.8913860603249;-4.64161605062706;-4.23069693014119;-4.27938315753231;-4.43314232148053
175;-3.67348661235057;-3.87325000006938;-3.80529941803348;-4.63620153005007;-4.66160280342784;-4.57117226814712;-4.31929031102133;-4.58606134579323;-4.32581496608416;-3.63583011166434;-3.88775320080792;-4.01482173491233;-4.76095687049593;-4.52490681140441;-4.78489845845232;-4.10443391362681;-4.6035804905103;-4.66622722064964
176;-3.75194245814292;-3.93678663494593;-3.82290494694069;-4.03577680431028;-4.51282551074988;-4.36053717412546;-4.00577631060018;-4.27470559203537;-4.14542865079921;-3.74242650603587;-3.95044117153168;-3.89036405169989;-4.14365461500595;-4.32439980413894;-4.64425193725269;-4.0907071794535;-4.00020635936234;-4.26932684006338
177;-3.65714315514918;-3.7520397916536;-3.71955864582429;-3.94630511038307;-4.21667801115636;-4.02903409599612;-3.92334013259116;-4.06403720299421;-3.99460443782537;-3.67184094295806;-3.75092903914919;-3.70854796357398;-4.02179996196292;-4.30734010790376;-4.18021973515629;-3.95922950294083;-4.15012100339141;-4.22076466323874
178;-3.44013048518169;-3.6127559926441;-3.53207165860884;-3.74885728512091;-4.09894806965912;-3.72714583798411;-3.57321194863376;-3.85888680627121;-3.7380217320523;-3.48686286862704;-3.4847099041251;-3.66089418058967;-3.72717818901563;-3.98115338839968;-4.16360792922511;-3.6082331754609;-3.82701918268351;-4.0102067082288
179;-3.6897730611747;-3.87086971269759;-3.80345991984725;-3.51982553554242;-3.80830346728075;-3.70532371944955;-3.6754499609014;-3.70540279408817;-3.61030172365319;-3.7389773162916;-3.85039300758628;-3.81726421130299;-3.44162496612346;-3.87750866467662;-3.9268618149181;-3.52301059727366;-3.56729262544047;-3.83232496764629
180;-3.48407321528013;-3.70773897928488;-3.60894491359141;-3.41920511358354;-3.70096500533661;-3.57526713998115;-3.43725847066049;-3.57668875559357;-3.56303793725011;-3.44381522099847;-3.64347508136506;-3.69756220529155;-3.46365092781078;-3.64772463793278;-3.81662407800451;-3.4506555836408;-3.66871142813823;-3.69935611156698
181;-3.43191772815333;-3.58299069928124;-3.52218162257927;-3.32563843501469;-3.43687865166188;-3.30620306105376;-3.19019991903094;-3.43687500232186;-3.37622907458189;-3.34108578664981;-3.52638797840634;-3.59597812950951;-3.20322339365318;-3.49960851907465;-3.40942093996022;-3.00244926728465;-3.36994987065821;-3.42596134475542
182;-3.31630992875631;-3.51912569628634;-3.35747365908275;-3.13936762362709;-3.30236368628181;-3.25767048498222;-3.10356940517553;-3.29389741792799;-3.24379198438311;-3.29135937300163;-3.40381355982574;-3.44938965996085;-3.11719836570831;-3.30374280175183;-3.51994657776138;-3.02713048566967;-3.11663738421283;-3.42360808897764
183;-3.16794737297207;-3.30542300385914;-3.24731398506618;-3.00514848817153;-3.18138175592598;-3.10852438463921;-3.01113112860105;-3.18656405447712;-3.16228383171011;-3.10699164062728;-3.29988173823996;-3.23722091136854;-2.85085460126591;-3.19767146911293;-3.27236065080201;-3.06384518500623;-3.05336238392964;-3.27299631545153
184;-3.32200325976273;-3.56171017543344;-3.4448031662766;-2.90476767296008;-2.99775437014614;-3.91235396494742;-3.00076677892254;-3.1779439979636;-3.08151896856753;-3.32131381830891;-3.43374506350961;-3.48672740887017;-2.93094933553999;-3.07839165452819;-3.16611990797432;-2.88924320712424;-3.38389432656708;-3.19623739212094
185;-3.27217927433596;-3.43125840201168;-3.24033750969362;-2.84019476928272;-2.97252070085062;-2.99789333494271;-2.93005752386727;-3.00718218400154;-3.00143599123553;-3.03591587483019;-3.18634657990804;-3.3947541727062;-2.85689052110035;-2.81291730903599;-3.06897674601699;-2.7974442607901;-3.04689356804619;-3.08509089207577
186;-3.11663095888729;-3.19713233912479;-3.18114038342339;-2.75447104363624;-2.90000212169556;-2.91118884062248;-2.88957154410668;-3.05141257977534;-3.00954576291701;-3.05363096235811;-3.17087810470376;-3.18088965527136;-2.77469459644541;-2.93365528686434;-3.00973107678159;-2.99715982292459;-2.84870745359639;-3.0840410900029
187;-3.12421849409448;-3.31183210762447;-3.21991186731081;-3.06735664828273;-3.6996165759838;-3.22677187485995;-2.99171080086099;-3.18840063957831;-3.10134668899951;-3.14145793472979;-3.20442878191938;-3.26625424399168;-3.01025939007581;-3.14175541649994;-3.30794724002007;-3.0201043151546;-3.08693614546706;-3.28206781241568
188;-3.09160918951986;-3.19145726115513;-3.11551391765148;-3.04978565713731;-3.16245802975444;-3.4375634741359;-2.92951419836153;-3.12519146147275;-3.03872314851546;-3.03193365099289;-3.15125775412168;-3.25515409611376;-3.00701879909307;-3.20020999883922;-3.1913394288593;-2.87464052121895;-2.96376758382361;-3.13302745702798
189;-3.36831783099453;-3.619725205498;-3.46516843132766;-2.98406633048546;-3.19733363224339;-3.07276552042886;-3.0361163754251;-3.19598057752415;-3.04753649634974;-3.39620225066713;-3.59644947402784;-3.50693335930315;-2.95793215802514;-3.02471103031227;-3.32118293201124;-3.10665832245786;-3.06518313947711;-3.11210572521733
190;-3.30575090040925;-3.3906313857058;-3.3452847272949;-3.04433696611411;-3.14568283270468;-3.03961230599154;-2.82139477029891;-2.96000207643883;-2.94615910026192;-3.2794189771548;-3.22172258340493;-3.37625803867913;-2.94105395427827;-3.14569209989753;-3.2180029737768;-2.88743264027996;-3.07228388003209;-3.15070192213333
191;-3.12962127176704;-3.28750108548915;-3.22364780170922;-2.95984567417915;-3.00318210201973;-2.99864226925297;-2.86562095802099;-3.03880110223773;-2.95077512514276;-3.05100758954443;-3.29005527435299;-3.30189007701352;-2.84327356629479;-2.8476996517608;-3.10237248843458;-2.63118436402749;-2.93711136729581;-2.9766299244512
192;-3.86844754573047;-3.94560934264334;-3.89633284735088;-3.81246208208067;-4.23070891763242;-4.07078528574109;-3.96414364026007;-4.26158955781227;-4.15198452589358;-3.87717341716655;-4.27318998975776;-3.99050961734828;-3.98044601092202;-3.95980020213771;-4.12156644150031;-4.03017332419072;-4.59984159198115;-4.15208147272106
193;-3.63073826196876;-3.84828512773423;-3.80086359233105;-3.75492316012915;-3.8046032205489;-3.70735149434858;-3.62118890057936;-4.14629033578941;-4.04110010912188;-3.77128414094463;-3.59271289218021;-3.90226701449226;-3.81846361744293;-3.91998080933678;-3.83818516536623;-4.13818963644609;-3.8255976997522;-4.13551245586714
194;-3.6727480306877;-3.93500288075474;-3.689884083629;-3.76360892501417;-3.99603983405371;-4.43685904508719;-3.90690493078103;-4.00165990807825;-3.84796001571672;-3.76655203283534;-3.8955720874418;-3.79985918659079;-3.7629816427918;-3.95243483217103;-4.13602509643784;-3.66428907623744;-3.98946141359057;-4.12837369744678
195;-3.98837562843234;-4.21946763588539;-3.97550935042524;-3.48600797634295;-3.79931829611073;-3.7127070278542;-3.79456664863142;-3.8822992686299;-3.81446410374838;-3.94081703131687;-4.11237206463254;-4.14904437168923;-3.62245860393061;-3.97695849385622;-3.99844061529925;-3.72821208612873;-3.90608683026076;-4.06930029147421
196;-3.69194301855918;-4.01177618673092;-3.80328984059088;-3.33106031515144;-3.49728437379512;-3.5345230047291;-3.56189296547602;-3.66782308496754;-3.59737581093514;-3.71942825476688;-3.8105577298293;-3.88609487356319;-3.53355278792306;-3.61089557035107;-3.61972922018253;-3.52599184834988;-3.3842403169315;-3.78926584284538
197;-3.60266949950754;-3.8667954973505;-3.6571448422088;-3.22201734345208;-3.46711658829205;-3.49656792525316;-3.50006345229768;-3.55606398487565;-3.47121041847727;-3.61787795272798;-3.7813658165528;-3.80332298165921;-3.1584876914492;-3.46306826761149;-3.48728931499024;-3.37672742608435;-3.64867896932296;-3.69375283815736
198;-3.43096175768821;-3.63455289626862;-3.51843696111381;-3.1051061892043;-3.34853668592361;-3.43177701391307;-3.30588615791242;-3.40841005062852;-3.3330516706419;-3.37918968204872;-3.58775904044503;-3.60010007376107;-3.04755003169401;-3.14255305797939;-3.36189715463346;-3.19309918906888;-3.45074003986503;-3.54730719294453
199;-3.33734625319893;-3.53072704943516;-3.42263997265815;-3.20139404008119;-3.06405435917444;-3.28770774174644;-3.23803553370954;-3.32542938464568;-3.25256480974865;-3.27009491591692;-3.50034906986687;-3.52314249874654;-3.12207163446818;-3.20451000852568;-3.43972636073582;-3.12847105656733;-3.18433365823766;-3.40114233093303
200;-3.38475372827043;-3.64670218127545;-3.48064050057862;-3.45609040756222;-3.58294671862009;-3.58202798527908;-3.44975675565332;-3.57301048304324;-3.49598331305568;-3.29687089288155;-3.40808861162316;-3.59265682832897;-3.53112684011055;-3.59828300417777;-3.65036839383564;-3.44635790234444;-3.42124747831773;-3.686489518161
201;-3.29273354222835;-3.44691653835608;-3.38955760058749;-3.47274541282763;-3.71167403330547;-3.82213939382098;-3.34250991522872;-3.49628813471338;-3.42345491581005;-3.30757618380789;-3.36242597178084;-3.48238312385575;-3.46091955635618;-3.54107851593506;-3.83593732683974;-3.3221212700406;-3.50393406900671;-3.5445527743368
202;-3.18947558882106;-3.41474596362413;-3.32629669772697;-3.31338715587358;-3.54266587955722;-3.42868124480429;-3.27523655020979;-3.38655452603249;-3.31140356120283;-3.16039566547778;-3.17882257859698;-3.45475143051642;-3.32693593434048;-3.25619261413115;-3.64562241318174;-3.22922744800841;-3.38011927294458;-3.45417327402377
203;-3.10357100371623;-3.26420923384503;-3.24284967014033;-3.2169385658562;-3.35248061318986;-3.28882796509599;-3.09960885106578;-3.27037205503372;-3.21789303241258;-3.05915491056121;-3.16011300592982;-3.27104938922719;-3.18952363925965;-3.21223540511889;-3.37222030736256;-3.10633624069843;-3.03818437167795;-3.38618987714006
204;-3.11342774740697;-3.16954354266131;-3.15418491153254;-3.00310645046139;-3.20981415630449;-3.13113243417749;-3.04472983744621;-3.14692721589083;-3.07095079722133;-2.90654285557054;-3.30643482519327;-3.21927018238916;-2.82656052123642;-3.05356520470939;-3.2981506655901;-2.95738541664573;-3.01165392989396;-3.1858631680926
205;-2.86601779624883;-3.08885011108803;-3.03391939262699;-2.86604900923191;-3.05013450895812;-3.00168482191723;-2.91229568976462;-3.05202285599562;-3.05051559656399;-2.90408366308492;-3.09888395131191;-3.1017078548635;-2.75589950616005;-2.79812555732423;-3.11520862721166;-2.84900314842461;-2.71085002086097;-3.09957825125947
206;-3.02622996347958;-3.21994684432295;-3.11181896509567;-2.82197998516493;-2.94246145038626;-2.87786910200435;-2.88074784715083;-2.99253735513521;-2.93251132791461;-2.90653169625276;-3.03890698484468;-3.25790280846265;-2.84022550374822;-2.80147774249597;-3.02298922904644;-2.85948013102527;-3.04133130175763;-3.01105476880838
207;-3.04968981802138;-3.12717887800722;-3.068775543534;-2.92952259260464;-3.07784297419232;-3.03853997334183;-2.89400859922118;-3.02558992240534;-2.96565246325713;-2.89204356321073;-3.23350927498123;-3.11128380001663;-2.89484657793019;-3.01413052751538;-3.01212663668776;-2.76148094408849;-2.8783253619659;-3.01808923005983
208;-2.84507193750525;-3.0213312713755;-2.95006491989324;-2.83109754249545;-3.01038993051938;-2.96698792518564;-2.82168226376693;-2.96343599082936;-2.85756008220013;-2.80112340525967;-2.9895647288827;-2.92807576390042;-2.75665407551578;-2.69397474105339;-2.93143960155871;-2.76634619277312;-2.92929471983896;-2.94318827354535
209;-3.02297968081238;-3.12802944556253;-3.0694298472114;-2.77755695955377;-2.78975726710528;-2.82527005987761;-2.73947033794054;-3.00750157642409;-2.80407842893087;-3.01891033156931;-3.16202730643934;-3.10824105067141;-2.73760665128995;-2.74180170128592;-2.91274590433053;-2.6734427810451;-2.82965655622972;-2.91205430811965
210;-2.9090500179097;-3.04872442860594;-2.95455936570493;-2.75760186284152;-2.77847308665902;-2.72564278248997;-2.6622594839552;-2.77950058503538;-2.74513312704774;-2.80897247980745;-2.97091372472414;-2.93772596365752;-2.75851654649543;-2.90778483769445;-2.8072698161588;-2.70445397685885;-2.79418157046833;-2.68757046724832
211;-2.81485035844833;-2.91019166219808;-2.83951554025703;-2.51036902719112;-2.62376240209475;-2.65393604449335;-2.50787987734717;-2.82657469343918;-2.6140137164112;-2.68480487304226;-2.95851566413532;-2.94425116282681;-2.53970560343682;-2.7341464584526;-2.76562136386934;-2.44127318677323;-2.56719002946487;-2.66142752812501
212;-2.76341319909449;-2.83671294851098;-2.79324138949517;-2.57357139675791;-2.57461770761082;-2.47726961411904;-2.6150665477172;-2.75942746579146;-2.53945167710334;-2.70364854597399;-2.77832430971538;-2.87179998288357;-2.61281741027581;-2.5581948178538;-2.670961373045;-2.47926296040947;-2.63467039919465;-2.53171126441657
213;-2.58765534963474;-2.73804989011806;-2.67342854267999;-2.4237120654075;-2.32775164666263;-2.38343274208416;-2.41500209705496;-2.70741923689658;-2.4614636702465;-2.65076177102395;-2.6468771540892;-2.5379380644781;-2.3055888593615;-2.41358002753071;-2.50225941823418;-2.31032907338184;-2.5284430093836;-2.59354874559466
214;-2.65639867262366;-2.70336340126927;-2.64926586322029;-2.45335896003404;-2.67805710426004;-2.52273655453644;-2.62372367327828;-2.76100456021561;-2.53256091470359;-2.45546545430988;-2.73175843154342;-2.66671703338616;-2.33544484710744;-2.44739699422479;-2.80117158076449;-2.443878954917;-2.41707308343612;-2.74581207645479
215;-2.70260817135312;-2.80291570384237;-2.76132324031617;-2.49486692784442;-2.71925640295007;-3.35530141666766;-2.51609049523656;-2.69022149888622;-2.49453050558826;-2.72017021927331;-2.80647150923338;-2.81874575050813;-2.44926536886785;-2.5792857642421;-2.4398414428074;-2.5433892504967;-2.48302162563773;-2.50947605962963
216;-2.6639475688526;-2.71238468290254;-2.66536882453209;-2.54656921343043;-2.59538858147019;-2.55224449971212;-2.36030842414339;-2.55494776419853;-2.41666645848571;-2.61036602442356;-2.68956013229546;-2.69312292015253;-2.27044879151947;-2.47449472453504;-2.43082730564699;-2.27283157340184;-2.46739649112863;-2.435550267765
217;-2.47562498706759;-2.57549454052017;-2.56056855644024;-2.25281255624436;-2.35223729328025;-2.32374102927187;-2.60784840289963;-2.68464181521766;-2.33693858052493;-2.44976424557276;-2.40784441988921;-2.6131221829459;-2.17183154008028;-2.62034865060367;-2.33894557094052;-2.26520616227902;-2.49245670178473;-2.40763681053804
218;-2.39763930788396;-2.49538897981377;-2.46949064500023;-2.17259236748111;-2.3316508586102;-2.27598692925208;-2.24273443134922;-2.62670241870403;-2.28505849870033;-2.44474967304998;-2.53822847100712;-2.57816341149405;-2.33672188776713;-2.24108400424117;-2.3130497529477;-2.18987988272762;-2.49896858219607;-2.54839730295683
219;-2.33051079419366;-2.40965026834491;-2.38828425415415;-2.14667608236557;-2.26974153411242;-2.3332572199239;-2.48051741686508;-2.60803355385847;-2.1795007749944;-2.31002168733404;-2.54308759694952;-2.41116619448992;-2.13888740823118;-2.48340650605135;-2.28140818207596;-2.24397194518232;-2.55381017446021;-2.12623225755602
220;-2.36264808498389;-2.32192602746421;-2.30075247345927;-2.20020927513204;-2.11000954222257;-2.11649329690011;-2.4526332058313;-2.5726940566291;-2.3320474839484;-2.14485329409114;-2.34424945546979;-2.2522458354441;-1.93956941861936;-2.04554821462125;-2.38776362834819;-2.20111852945004;-2.19137714160123;-2.16752718363113
221;-2.45232368024049;-2.52738471642962;-2.49974090806262;-2.48654218630033;-2.76153274713357;-3.14973718293472;-2.61603329829595;-2.6817932523024;-2.59752834014281;-2.50969828447253;-2.49843265944295;-2.57317878333973;-2.60680884864778;-2.57485132667888;-2.72118589948247;-2.48513000913052;-2.54767259615667;-2.76481938065846
222;-2.45098362204281;-2.44333548887099;-2.4290793421949;-2.32981146389356;-2.60879127779519;-2.42878830249502;-2.35583522178768;-2.57917458917428;-2.53040021825935;-2.33600575094086;-2.71565643584197;-2.59625343857737;-2.41851392944188;-2.42173012672448;-2.78443715961806;-2.5560036873982;-2.48984524817684;-2.50841379987328
223;-2.30043065526214;-2.37447809877957;-2.34916405058905;-2.42833744166802;-2.56411026287996;-2.3171913124379;-2.57192434381745;-2.49442296026557;-2.42776224567546;-2.28159846793543;-2.44432559141488;-2.42693731725431;-2.31463948331397;-2.35977796616272;-2.36034263475769;-2.33494881509635;-2.58949335125152;-2.5402759577832
224;-2.57617355185801;-2.69797192353195;-2.62273898578632;-2.77807703402464;-3.04686056242619;-2.74337363191592;-2.82281631313418;-3.15446705458956;-2.91327539986963;-2.59254744235476;-2.65716757549445;-2.68528662519669;-2.8817713670444;-2.92363452578359;-2.96819210419872;-2.9257696852027;-3.01642699830851;-3.1869283807474
225;-2.59088877305091;-2.65640881602747;-2.5941154090623;-2.65386443460283;-3.37223814860296;-2.71799403413869;-2.79789305557377;-2.94870681274102;-2.81882526499174;-2.5295983114553;-2.66853818336065;-2.7042979870298;-2.63648191736638;-3.0201495497955;-2.83326882982972;-2.72427342908261;-2.87637695058104;-2.96015342916962
226;-2.58311877426451;-2.64023725779608;-2.57264520092921;-2.55216226066476;-2.73796304703967;-2.95364708327703;-2.74438240926452;-2.8063038633971;-2.73381948695804;-2.5489582569674;-2.67349735204436;-2.73897005852703;-2.48285407288806;-2.73994626926723;-2.71438661418448;-2.6256217065126;-2.74430950095288;-2.91371112151736
227;-2.71215093585206;-2.96009943850835;-2.87297402888375;-3.12717792896036;-3.29635222684811;-3.85899690493397;-3.27237876121829;-3.47306514152203;-3.25980446389142;-2.94629734872698;-2.99893791864707;-3.01384002279068;-3.82348039339098;-3.59685876760361;-3.28673201547592;-3.21244654940294;-3.52409370641759;-3.22330663706616
228;-2.97530016851098;-3.34723774323023;-3.0418952807838;-3.54011060328399;-3.67914666113142;-3.56519033540628;-3.51179167547651;-3.64701734481542;-3.55630504696137;-2.99478034488873;-3.09095043341922;-3.22550049418005;-3.98872591032918;-3.63678302948784;-4.24523773105646;-3.69286552344331;-3.76690075386528;-3.72076285905081
229;-2.92219993909371;-3.06549905562351;-2.98901085250383;-3.57757523601375;-3.53212776218115;-4.88379026937127;-3.496061893671;-3.61110534823297;-3.50801808163923;-3.07685174867135;-3.16722924189422;-3.10515902074382;-3.52263058290576;-3.886731987585;-3.86088275926042;-3.22157587706742;-3.63852483236438;-3.65629986771541
230;-2.89024861471882;-3.03860908533862;-2.97479094253276;-4.06308967457158;-4.01667466937116;-4.66158576393125;-3.51476242476727;-3.63467061597894;-3.47873347288791;-2.8717222842899;-2.95682662245144;-3.04146684552721;-3.7755095271682;-3.69241522626906;-4.21428051054388;-3.49756928185028;-3.56983959176778;-3.743728567796
231;-2.89653126060231;-3.03114267022192;-2.88925321959585;-3.51525747519493;-3.67189144542065;-3.62190077463441;-3.29153162398742;-3.49000854137681;-3.38766367400622;-2.93302656616856;-3.08964064326768;-3.04011370177638;-3.51167611755197;-3.69813335708736;-3.74886188250819;-3.29737606396874;-3.2477434652336;-3.66236944334032
232;-2.73258110870622;-2.84048482182116;-2.79371317343018;-3.4759474740181;-3.61655969648884;-3.62708940089765;-3.09854266269689;-3.36400998639581;-3.2999447638364;-2.75696796322991;-3.01592630884741;-2.86590515842429;-3.42502868482702;-3.6985080177207;-3.84929243836266;-3.27532174542029;-3.33042203922029;-3.2529203167377
233;-2.91356001666681;-3.08216747300134;-2.97076296537186;-3.68282109348374;-4.48985606609556;-3.99319748248706;-3.48161380610328;-3.69126238842866;-3.61553812703467;-2.97683371835508;-3.07444658435592;-3.18496715981914;-3.87369302694093;-3.97969534426559;-4.06541446806375;-3.48867836254158;-3.34022548940682;-3.78418990208529
234;-2.94618467858565;-3.04397581017243;-2.98598930974747;-3.4604230054449;-3.93327406261536;-3.7322988567106;-3.31410474865792;-3.52200472599736;-3.39664788422917;-2.93488026234779;-3.03033282870088;-3.02524978382712;-3.52638663739492;-3.89340441121383;-3.94422793566582;-3.27721111811883;-3.44795711574227;-3.51991462401532
235;-2.95756077101747;-3.01230516312635;-2.92212074966062;-3.50883246817093;-3.82156005680222;-3.45824653048131;-3.25573663996629;-3.39363371967767;-3.2319097487074;-2.9991807953061;-2.96331234513353;-3.0173767293945;-3.14666001756968;-3.47253051578152;-3.64508213579495;-3.09421921547012;-3.2947075985798;-3.45715814836496
236;-2.88171824078549;-3.05498607298049;-2.8879757008061;-3.32119014838275;-3.32132131769076;-3.33460904768045;-3.13311962847768;-3.23353916263204;-3.23535255372514;-2.8861345421057;-3.01923322211532;-2.99636831034528;-3.16789213593422;-3.38573142066885;-3.5548814105795;-3.1537728266831;-3.2542566621158;-3.2729067643985
237;-2.7753060451038;-2.91624733485692;-2.8155657245617;-3.28045852240894;-3.51637546965216;-3.41192359638046;-3.07757897729534;-3.1799769130697;-3.14980367813447;-2.79641996339501;-2.82967345805461;-2.95723808882489;-3.47445420262595;-3.40779151537963;-3.56870439210585;-2.92647670483968;-3.08980761858273;-3.2468998338745
238;-3.19539342517488;-3.43269005982541;-3.2340186440489;-4.01061714825605;-4.26992891015497;-3.94143169457039;-3.69323383756774;-3.89936815338916;-3.84846945617775;-3.13258152163364;-3.42051660817116;-3.31792178365936;-3.93389612639612;-4.05091171584921;-4.18210571457487;-3.66601796217337;-3.73585205010521;-4.12873670923553
239;-3.32910327511225;-3.44469800712628;-3.33856655864189;-4.12164303868777;-4.47252803334893;-4.30827753617918;-3.90280625077321;-4.15032595502408;-4.0820131686373;-3.5169491091059;-3.59422968972158;-3.38050494508864;-4.43746802536593;-4.33214669570808;-4.53950969030429;-4.41090559753649;-4.20655164821344;-4.20227570761853
240;-3.25797780601343;-3.45692866094846;-3.26836395487565;-4.15819746934679;-4.16793085685537;-4.15288497654814;-3.74610472555748;-3.94140959049576;-3.80732806943702;-3.3089158781814;-3.41896320002136;-3.36654250237837;-4.16723836981137;-4.20420011977451;-4.4517212099732;-3.91620687901647;-4.12070557738121;-3.90226798100607
241;-3.06243429894962;-3.26504761503143;-3.14271627521043;-3.77981056320685;-3.85188305599429;-3.89219378327085;-3.57518065484461;-3.75257192431591;-3.59665089554824;-3.09302919765612;-3.3923708517661;-3.29374978940223;-3.84151212747551;-4.02947254424611;-4.04196567460658;-3.47031727089216;-3.73049100084541;-3.78680593627024
242;-2.98260246102052;-3.23360718230543;-3.04782939883695;-3.39353464788729;-3.96552288236042;-3.65187598330029;-3.46945361032142;-3.57007512248727;-3.446571436267;-3.12657336316226;-3.19517974749764;-3.12618824338327;-3.34391388166319;-3.57433700871388;-3.98665187477604;-3.46185280583484;-3.6955434818134;-3.67655733274596
243;-2.87146222589924;-3.12012867933217;-2.95801707564005;-3.56781920032369;-3.82555714047479;-4.58598056225781;-3.35344124658268;-3.4504648564312;-3.33662257645006;-2.84604483820052;-2.98849079665424;-3.02603495450918;-3.42924654843853;-3.78831531194736;-3.7758790096907;-3.41104633301018;-3.36477365701069;-3.48197501016875
